heritage,heritageLabel,sitelinks,countryLabel
http://www.wikidata.org/entity/Q851122,World heritage sites in Budapest,4,Hungary
http://www.wikidata.org/entity/Q870438,Sieglitzer Berg,4,Germany
http://www.wikidata.org/entity/Q1033019,Hallstatt-Dachstein Salzkammergut cultural landscape,4,Austria
http://www.wikidata.org/entity/Q1246833,Old town of Regensburg with Stadtamhof,4,Germany
http://www.wikidata.org/entity/Q1620833,Historic Centres of Stralsund and Wismar,4,Germany
http://www.wikidata.org/entity/Q2921152,Lighthouse Hoek van 't IJ,4,Netherlands
http://www.wikidata.org/entity/Q3485435,Monte San Giorgio site fossils,4,Switzerland
http://www.wikidata.org/entity/Q3485435,Monte San Giorgio site fossils,4,Italy
http://www.wikidata.org/entity/Q3889577,Palazzo Lomellini Baldassarre,4,Italy
http://www.wikidata.org/entity/Q3962347,"Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas)",4,United Arab Emirates
http://www.wikidata.org/entity/Q4204534,historical centre of Yaroslavl,4,Russia
http://www.wikidata.org/entity/Q4986623,Buildings and architecture of Bath,4,United Kingdom
http://www.wikidata.org/entity/Q5142854,Colegio Mayor de San Ildefonso,4,Spain
http://www.wikidata.org/entity/Q6062995,Cocos Island National Park,4,Costa Rica
http://www.wikidata.org/entity/Q7619217,Stonehenge Cursus,4,United Kingdom
http://www.wikidata.org/entity/Q8343764,Historic Centre of the Town of Olinda,4,Brazil
http://www.wikidata.org/entity/Q9757828,old town of Cáceres,4,Spain
http://www.wikidata.org/entity/Q10729198,Diriyah  governorate,4,Saudi Arabia
http://www.wikidata.org/entity/Q11918155,"Ibiza, Biodiversity and Culture",4,Spain
http://www.wikidata.org/entity/Q11983764,Lepramuseet,4,Norway
http://www.wikidata.org/entity/Q12352436,Medina of Meknes,4,Morocco
http://www.wikidata.org/entity/Q12909548,Slatinski Izvor,4,North Macedonia
http://www.wikidata.org/entity/Q15107508,Falun Mine Museum,4,Sweden
http://www.wikidata.org/entity/Q15728398,"Mana Pools National Park, Sapi and Chewore Safari Areas",4,Zimbabwe
http://www.wikidata.org/entity/Q15813904,La Fortaleza and San Juan National Historic Site in Puerto Rico,4,United States of America
http://www.wikidata.org/entity/Q15839120,Old Town of Ávila with its Extra-Muros Churches,4,Spain
http://www.wikidata.org/entity/Q15904183,Liangzhu site,4,People's Republic of China
http://www.wikidata.org/entity/Q15933552,Australian Fossil Mammal Sites (Riversleigh / Naracoorte),4,Australia
http://www.wikidata.org/entity/Q16891784,Gough and Inaccessible Islands,4,United Kingdom
http://www.wikidata.org/entity/Q16988075,Jewish Quarter and St Procopius' Basilica in Třebíč,4,Czech Republic
http://www.wikidata.org/entity/Q17134727,Cultural Landscape of Bali Province: the Subak System as a Manifestation of the Tri Hita Karana Philosophy,4,Indonesia
http://www.wikidata.org/entity/Q17494587,Mount Hamiguitan Range Wildlife Sanctuary,4,Philippines
http://www.wikidata.org/entity/Q17993813,Xinjiang Tianshan,4,People's Republic of China
http://www.wikidata.org/entity/Q28041051,Sima del Elefante,4,Spain
http://www.wikidata.org/entity/Q41623575,Way of Saint James in Navarre,4,Spain
http://www.wikidata.org/entity/Q52284968,archaeological site of Carthage,4,Tunisia
http://www.wikidata.org/entity/Q54430642,Via Cairoli,4,Italy
http://www.wikidata.org/entity/Q55312553,Archaeological Border complex of Hedeby and the Danevirke,4,Germany
http://www.wikidata.org/entity/Q65099260,"Seowon, Korean Neo-Confucian Academies",4,South Korea
http://www.wikidata.org/entity/Q65725484,Sudanese style mosques in northern Côte d'Ivoire,4,Côte d'Ivoire
http://www.wikidata.org/entity/Q105394638,Sanctuary of Athena Pronaia,4,Greece
http://www.wikidata.org/entity/Q107482578,Historic town of Grand-Bassam,4,Côte d'Ivoire
http://www.wikidata.org/entity/Q107675480,"Paseo del Prado and Buen Retiro, a landscape of Arts and Sciences",4,Spain
http://www.wikidata.org/entity/Q155727,Fort and Shalamar Gardens in Lahore,3,Pakistan
http://www.wikidata.org/entity/Q665878,Alminhas da Ponte,3,Portugal
http://www.wikidata.org/entity/Q1681300,Limeskastell Pohl,3,Germany
http://www.wikidata.org/entity/Q2326418,City of Graz – Historic Centre and Schloss Eggenberg,3,Austria
http://www.wikidata.org/entity/Q2397751,Angkor,3,Cambodia
http://www.wikidata.org/entity/Q2925869,Fertö / Neusiedlersee Cultural Landscape,3,Hungary
http://www.wikidata.org/entity/Q2925869,Fertö / Neusiedlersee Cultural Landscape,3,Austria
http://www.wikidata.org/entity/Q2945646,Historic Centre of the City of Pienza,3,Italy
http://www.wikidata.org/entity/Q2987951,Jurisdiction of Saint-Emilion,3,France
http://www.wikidata.org/entity/Q3207298,"La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning",3,Switzerland
http://www.wikidata.org/entity/Q3238270,Red Bay National Historic Site,3,Canada
http://www.wikidata.org/entity/Q3361305,Palazzo Gio Carlo Brignole,3,Italy
http://www.wikidata.org/entity/Q3374972,Rio de Janeiro: Carioca Landscapes between the Mountain and the Sea,3,Brazil
http://www.wikidata.org/entity/Q3457361,Hubei Shennongjia,3,People's Republic of China
http://www.wikidata.org/entity/Q3678423,Q3678423,3,Italy
http://www.wikidata.org/entity/Q3848089,Historic Centre of Morelia,3,Mexico
http://www.wikidata.org/entity/Q3848116,Historic centre of Zacatecas,3,Mexico
http://www.wikidata.org/entity/Q3848141,Historic Monuments Zone of Querétaro,3,Mexico
http://www.wikidata.org/entity/Q3848197,Cultural Landscape of Sintra,3,Portugal
http://www.wikidata.org/entity/Q3889631,Palazzo Belimbau,3,Italy
http://www.wikidata.org/entity/Q3889811,Palazzo Carrega-Cataldi,3,Italy
http://www.wikidata.org/entity/Q3889823,Palazzo Cattaneo-Adorno,3,Italy
http://www.wikidata.org/entity/Q3890188,Palazzo Giacomo Lomellini,3,Italy
http://www.wikidata.org/entity/Q3890337,Palazzo Lercari-Parodi,3,Italy
http://www.wikidata.org/entity/Q3890351,Palazzo Stefano Lomellini,3,Italy
http://www.wikidata.org/entity/Q3890590,Palazzo Pallavicini Cambiaso,3,Italy
http://www.wikidata.org/entity/Q3890608,Palazzo Pantaleo Spinola,3,Italy
http://www.wikidata.org/entity/Q4878717,Beckhampton Avenue,3,United Kingdom
http://www.wikidata.org/entity/Q5755124,Casa de la Corregidora,3,Mexico
http://www.wikidata.org/entity/Q5911720,Iglesia de Santa María,3,Spain
http://www.wikidata.org/entity/Q5912026,Church of St. Tecla,3,Spain
http://www.wikidata.org/entity/Q6091925,"Port, Fortresses and Group of Monuments, Cartagena",3,Colombia
http://www.wikidata.org/entity/Q6730067,Capela de Nossa Senhora da Guia (Macau),3,People's Republic of China
http://www.wikidata.org/entity/Q8343760,Historic Centre of the Town of Diamantina,3,Brazil
http://www.wikidata.org/entity/Q8343761,Historic Centre of the Town of Goiás,3,Brazil
http://www.wikidata.org/entity/Q8343767,Historic Centre of Santa Cruz de Mompox,3,Colombia
http://www.wikidata.org/entity/Q8343770,Centro Histórico de Évora,3,Portugal
http://www.wikidata.org/entity/Q8343768,Historic Centre of São Luís,3,Brazil
http://www.wikidata.org/entity/Q11352141,Venice and its Lagoon,3,Italy
http://www.wikidata.org/entity/Q12156631,Old City of Salamanca,3,Spain
http://www.wikidata.org/entity/Q13567081,Atamasthana,3,Sri Lanka
http://www.wikidata.org/entity/Q14524645,temples of Baalbek,3,Lebanon
http://www.wikidata.org/entity/Q15229957,Universidade de Coimbra – Alta e Sofia,3,Portugal
http://www.wikidata.org/entity/Q15850911,Tiefer Georg-Stollen,3,Germany
http://www.wikidata.org/entity/Q16023611,"Historic Ensemble of the Potala Palace, Lhasa",3,People's Republic of China
http://www.wikidata.org/entity/Q16482294,"Fujisan, sacred place and source of artistic inspiration",3,Japan
http://www.wikidata.org/entity/Q16912957,Seokguram Grotto and Bulguksa Temple,3,South Korea
http://www.wikidata.org/entity/Q17255635,Historic City of Toledo,3,Spain
http://www.wikidata.org/entity/Q19387263,Røros Mining Town and the Circumference,3,Norway
http://www.wikidata.org/entity/Q20053321,"Harar Jugol, the Fortified Historic Town",3,Ethiopia
http://www.wikidata.org/entity/Q21707224,Grünhirscher Stollen,3,Germany
http://www.wikidata.org/entity/Q25379514,Barberton Greenstone Belt,3,South Africa
http://www.wikidata.org/entity/Q28495970,Gardens of Drottningholm Palace,3,Sweden
http://www.wikidata.org/entity/Q54948065,Royal Building of Mafra,3,Portugal
http://www.wikidata.org/entity/Q64590253,Dutch Water Defence Lines,3,Netherlands
http://www.wikidata.org/entity/Q65621655,Coro and its Port,3,Venezuela
http://www.wikidata.org/entity/Q97352832,Garagnin-Fanfogna Palace,3,Croatia
http://www.wikidata.org/entity/Q98769058,Stone Circles of Senegambia,3,Senegal
http://www.wikidata.org/entity/Q98769058,Stone Circles of Senegambia,3,The Gambia
http://www.wikidata.org/entity/Q108304246,Aasivissuit – Nipisat: Inuit Hunting Ground between Ice and Sea,3,Denmark
http://www.wikidata.org/entity/Q1123712,Palazzo Interiano Pallavicini,2,Italy
http://www.wikidata.org/entity/Q1357004,Ernst-August-Stollen,2,Germany
http://www.wikidata.org/entity/Q1466202,Castra of Gunzenhausen,2,Germany
http://www.wikidata.org/entity/Q1701137,Napoleonsturm,2,Germany
http://www.wikidata.org/entity/Q2463638,Dancer of Pergamon,2,Germany
http://www.wikidata.org/entity/Q2468771,Saint Catherine Area,2,Egypt
http://www.wikidata.org/entity/Q2556527,Q2556527,2,Germany
http://www.wikidata.org/entity/Q2558177,Q2558177,2,Italy
http://www.wikidata.org/entity/Q2956943,Chapelle Saint-Nicolas du pont Saint-Bénézet,2,France
http://www.wikidata.org/entity/Q3034552,Versailles domain,2,France
http://www.wikidata.org/entity/Q3117924,Écoles des cités de la fosse n° 12 des mines de Lens,2,France
http://www.wikidata.org/entity/Q3370009,Archaeological Heritage of the Lenggong Valley,2,Malaysia
http://www.wikidata.org/entity/Q3575761,Archaeological Area and the Patriarchal Basilica of Aquileia,2,Italy
http://www.wikidata.org/entity/Q3889530,Palazzo Ambrogio Di Negro,2,Italy
http://www.wikidata.org/entity/Q3889944,Palazzo Centurione Cosma,2,Italy
http://www.wikidata.org/entity/Q3889992,Palazzo De Marini - Croce,2,Italy
http://www.wikidata.org/entity/Q3890068,Palazzo Di Negro Emanuele Filiberto,2,Italy
http://www.wikidata.org/entity/Q3890183,Palazzo della Meridiana,2,Italy
http://www.wikidata.org/entity/Q3890206,Palazzo Centurione Gio. Battista,2,Italy
http://www.wikidata.org/entity/Q3890209,Palazzo Gio Battista Grimaldi,2,Italy
http://www.wikidata.org/entity/Q3890219,Palazzo Spinola Giorgio,2,Italy
http://www.wikidata.org/entity/Q3890217,Palazzo Giorgio Centurione,2,Italy
http://www.wikidata.org/entity/Q3890545,Palazzo Negrone,2,Italy
http://www.wikidata.org/entity/Q3890553,Palazzo Nicolò Spinola di San Luca,2,Italy
http://www.wikidata.org/entity/Q3890951,Palazzo De Mari Stefano,2,Italy
http://www.wikidata.org/entity/Q3962345,Archaeological Sites of the Island of Meroe,2,Sudan
http://www.wikidata.org/entity/Q5047955,Residence of Beco dos Redemoinhos,2,Portugal
http://www.wikidata.org/entity/Q5762117,Historic Centre of Brugge,2,Belgium
http://www.wikidata.org/entity/Q5769353,Lantern of La Seo,2,Spain
http://www.wikidata.org/entity/Q5965459,Hoi An Ancient Town,2,Vietnam
http://www.wikidata.org/entity/Q6063031,Tikal National Park,2,Guatemala
http://www.wikidata.org/entity/Q6172516,Apse of La Seo,2,Spain
http://www.wikidata.org/entity/Q6547997,Behistun,2,Iran
http://www.wikidata.org/entity/Q8343759,Historic Centre of Santa Ana de los Ríos de Cuenca,2,Ecuador
http://www.wikidata.org/entity/Q9603543,"Alhambra, Generalife and Albayzín, Granada",2,Spain
http://www.wikidata.org/entity/Q9709444,"Cathedral, Alcázar and Archivo de Indias in Seville",2,Spain
http://www.wikidata.org/entity/Q9724840,Historic Centre of San Gimignano,2,Italy
http://www.wikidata.org/entity/Q10332177,"Historical Monuments at Makli, Thatta",2,Pakistan
http://www.wikidata.org/entity/Q10351991,"Portovenere, Cinque Terre, and the Islands (Palmaria, Tino and Tinetto)",2,Italy
http://www.wikidata.org/entity/Q10913999,Stari Ras and Sopoćani,2,Serbia
http://www.wikidata.org/entity/Q11288310,Historic Centre of Vienna,2,Austria
http://www.wikidata.org/entity/Q11330483,Historic City of Vigan,2,Philippines
http://www.wikidata.org/entity/Q12201148,Whale Sanctuary of El Vizcaino,2,Mexico
http://www.wikidata.org/entity/Q14230458,Qingchengshan-Dujiangyan National Park,2,People's Republic of China
http://www.wikidata.org/entity/Q15050626,13-Lachter Tunnel,2,Germany
http://www.wikidata.org/entity/Q15255454,Naval City of Karlskrona,2,Sweden
http://www.wikidata.org/entity/Q15602246,Etruscan Necropolises of Cerveteri and Tarquinia,2,Italy
http://www.wikidata.org/entity/Q15604441,Syracuse and the Rocky Necropolis of Pantalica,2,Italy
http://www.wikidata.org/entity/Q15617061,Fosse n° 5 des mines de Meurchin,2,France
http://www.wikidata.org/entity/Q15708461,Schwedenhaus,2,Germany
http://www.wikidata.org/entity/Q15728409,"Place Stanislas, Place de la Carrière and Place d'Alliance in Nancy",2,France
http://www.wikidata.org/entity/Q15831671,Renaissance Monumental Ensembles of Úbeda and Baeza,2,Spain
http://www.wikidata.org/entity/Q15965460,Historic Walled Town of Cuenca,2,Spain
http://www.wikidata.org/entity/Q16363506,Pythagoreion and Heraion of Samos,2,Greece
http://www.wikidata.org/entity/Q16910825,Monasteries of Haghpat and Sanahin,2,Armenia
http://www.wikidata.org/entity/Q16912637,"Cathedral of Notre-Dame, Former Abbey of Saint-Rémi and Palace of Tau, Reims",2,France
http://www.wikidata.org/entity/Q16913064,The Trulli of Alberobello,2,Italy
http://www.wikidata.org/entity/Q16914686,"Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area",2,People's Republic of China
http://www.wikidata.org/entity/Q16946829,Historical Monuments of Mtskheta,2,Georgia
http://www.wikidata.org/entity/Q17304996,Levuka Historical Port Town,2,Fiji
http://www.wikidata.org/entity/Q18785988,Solovetsky state Museum-reserve,2,Russia
http://www.wikidata.org/entity/Q19366647,Weinberg am Klausberg (Potsdam),2,Germany
http://www.wikidata.org/entity/Q26913155,Takht-e Soleyman Lake,2,Iran
http://www.wikidata.org/entity/Q28246887,Royal Domain of Drottningholm,2,Sweden
http://www.wikidata.org/entity/Q29015225,Historic Centre of Bukhara,2,Uzbekistan
http://www.wikidata.org/entity/Q39081159,Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain,2,Spain
http://www.wikidata.org/entity/Q42828387,Santa Clara Church,2,Peru
http://www.wikidata.org/entity/Q42833930,Casa Concha,2,Peru
http://www.wikidata.org/entity/Q42834720,Puente Almudena,2,Peru
http://www.wikidata.org/entity/Q47001746,Quanzhou: Emporium of the World in Song-Yuan China,2,People's Republic of China
http://www.wikidata.org/entity/Q47496765,Upper Svaneti,2,Georgia
http://www.wikidata.org/entity/Q47915816,Roșia Montană Mining Landscape,2,Romania
http://www.wikidata.org/entity/Q48841031,Tarnowskie Góry Lead-Silver-Zinc Mine and its Underground Water Management System,2,Poland
http://www.wikidata.org/entity/Q50810144,Cultural Landscape and Archaeological Remains of the Bamiyan Valley,2,Afghanistan
http://www.wikidata.org/entity/Q51100199,Lamu Old Town,2,Kenya
http://www.wikidata.org/entity/Q60346199,Gorham's Cave complex,2,United Kingdom
http://www.wikidata.org/entity/Q64969671,Salesian School of Cusco,2,Peru
http://www.wikidata.org/entity/Q65622124,Silva House,2,Peru
http://www.wikidata.org/entity/Q65924939,Medina of Marrakesh,2,Morocco
http://www.wikidata.org/entity/Q65937857,Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park,2,Sudan
http://www.wikidata.org/entity/Q66178838,Plazoleta de San Blas,2,Peru
http://www.wikidata.org/entity/Q66545466,Pegulingan Temple,2,Indonesia
http://www.wikidata.org/entity/Q66582204,Mengening Temple,2,Indonesia
http://www.wikidata.org/entity/Q67525997,House of Illán Suárez de Carbajal,2,Peru
http://www.wikidata.org/entity/Q67894224,Plazoleta de las Nazarenas,2,Peru
http://www.wikidata.org/entity/Q69402419,Garcilaso de la Vega's House,2,Peru
http://www.wikidata.org/entity/Q69526519,Plazoleta de la Almudena,2,Peru
http://www.wikidata.org/entity/Q69593759,Our Lady of la Almudena Church,2,Peru
http://www.wikidata.org/entity/Q69710930,Hospital de la Almudena,2,Peru
http://www.wikidata.org/entity/Q70028510,Calle Saphy,2,Peru
http://www.wikidata.org/entity/Q70111851,Choquechaka street,2,Peru
http://www.wikidata.org/entity/Q70114795,Calle Plateros,2,Peru
http://www.wikidata.org/entity/Q70759876,Iglesia de San Cristobal,2,Peru
http://www.wikidata.org/entity/Q71896434,Santa Catalina,2,Peru
http://www.wikidata.org/entity/Q73286970,Saint George church (Mystras),2,Greece
http://www.wikidata.org/entity/Q77257638,Calle del Medio,2,Peru
http://www.wikidata.org/entity/Q77992147,Church of Belén,2,Peru
http://www.wikidata.org/entity/Q78095797,Capilla de Loreto,2,Peru
http://www.wikidata.org/entity/Q79395074,"Birthplace of Jesus: Church of the Nativity and the Pilgrimage Route, Bethlehem",2,State of Palestine
http://www.wikidata.org/entity/Q81668984,Hospital Antonio Lorena,2,Peru
http://www.wikidata.org/entity/Q82788330,Casa Cabrera,2,Peru
http://www.wikidata.org/entity/Q83278682,Calle Espaderos,2,Peru
http://www.wikidata.org/entity/Q83286477,Cuesta de San Blas,2,Peru
http://www.wikidata.org/entity/Q83305327,Calle Almudena,2,Peru
http://www.wikidata.org/entity/Q83305418,Calle Triunfo,2,Peru
http://www.wikidata.org/entity/Q83372379,Calle San Pedro,2,Peru
http://www.wikidata.org/entity/Q83372593,Calle Hospital,2,Peru
http://www.wikidata.org/entity/Q83379379,Q83379379,2,Spain
http://www.wikidata.org/entity/Q83389656,Iglesia de la Recoleta,2,Peru
http://www.wikidata.org/entity/Q84095511,Belen Square,2,Peru
http://www.wikidata.org/entity/Q88477839,Iglesia de Santa Ana,2,Peru
http://www.wikidata.org/entity/Q88965299,Casa de Oblitas,2,Peru
http://www.wikidata.org/entity/Q88965868,Casa Venero,2,Peru
http://www.wikidata.org/entity/Q88966611,Casa de Carmen Alto 166,2,Peru
http://www.wikidata.org/entity/Q89294896,Casa de Carmen Alto 236,2,Peru
http://www.wikidata.org/entity/Q89361245,Casa de Choquechaca 366-384,2,Peru
http://www.wikidata.org/entity/Q89361328,Casa Gutiérrez Guerrero,2,Peru
http://www.wikidata.org/entity/Q89361432,Casa Lercaros,2,Peru
http://www.wikidata.org/entity/Q89362235,Casa Meloc 422,2,Peru
http://www.wikidata.org/entity/Q89364888,Casa Yabar Peralta,2,Peru
http://www.wikidata.org/entity/Q89419725,Casa Corazao,2,Peru
http://www.wikidata.org/entity/Q89421507,Casa Calderón Ugarte,2,Peru
http://www.wikidata.org/entity/Q90826778,Casa Álvarez,2,Peru
http://www.wikidata.org/entity/Q90827916,Casa de Rozas Velasco,2,Peru
http://www.wikidata.org/entity/Q90829149,Casa Guevara,2,Peru
http://www.wikidata.org/entity/Q93169359,"Parish and Ex monastery of All Saints, Zempoala, Hidalgo, Mexico",2,Mexico
http://www.wikidata.org/entity/Q96098109,Kaiping Diaolou and Villages,2,People's Republic of China
http://www.wikidata.org/entity/Q97278042,Q97278042,2,Mexico
http://www.wikidata.org/entity/Q107407019,Sitt er-Rum (Syria),2,Syria
http://www.wikidata.org/entity/Q107554678,Cristo Blanco,2,Peru
http://www.wikidata.org/entity/Q107863824,As-Salt Small Mosque,2,Jordan
http://www.wikidata.org/entity/Q107921264,Latin Church in As-Salt,2,Jordan
http://www.wikidata.org/entity/Q109123298,"Ivrea, industrial city of the 20th century",2,Italy
http://www.wikidata.org/entity/Q1175856,Memphis and its Necropolis – the Pyramid Fields from Giza to Dahshur,1,Egypt
http://www.wikidata.org/entity/Q2789507,The Loire Valley between Sully-sur-Loire and Chalonnes,1,France
http://www.wikidata.org/entity/Q5406650,Q5406650,1,Italy
http://www.wikidata.org/entity/Q5762131,Historic Fortified Town of Campeche,1,Mexico
http://www.wikidata.org/entity/Q5821857,"Monastery and Site of the Escurial, Madrid",1,Spain
http://www.wikidata.org/entity/Q6106226,Talamanca Range-La Amistad Reserves,1,Panama
http://www.wikidata.org/entity/Q6106226,Talamanca Range-La Amistad Reserves,1,Costa Rica
http://www.wikidata.org/entity/Q7865260,St George and Related Fortifications,1,United Kingdom
http://www.wikidata.org/entity/Q9643691,Historic Quarter of the City of Colonia del Sacramento,1,Uruguay
http://www.wikidata.org/entity/Q9696155,Old Protestant Chapel and Cemetery (Macau),1,People's Republic of China
http://www.wikidata.org/entity/Q10300241,"Collegiate Church, Castle, and Old Town of Quedlinburg",1,Germany
http://www.wikidata.org/entity/Q10344038,Palace of Westminster and Westminster Abbey including Saint Margaret's Church,1,United Kingdom
http://www.wikidata.org/entity/Q10649093,"Mines of Rammelsberg, Historic Town of Goslar and Upper Harz Water Management System",1,Germany
http://www.wikidata.org/entity/Q12597917,Baekje Historic Areas,1,South Korea
http://www.wikidata.org/entity/Q14468710,Crypt and Nativity Facade of the Sagrada Família,1,Spain
http://www.wikidata.org/entity/Q15229898,Monastery of the Hieronymites and Tower of Belém in Lisbon,1,Portugal
http://www.wikidata.org/entity/Q15240737,Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol,1,Pakistan
http://www.wikidata.org/entity/Q15240748,Wieliczka and Bochnia Royal Salt Mines,1,Poland
http://www.wikidata.org/entity/Q15241016,Historic Centre of Avignon,1,France
http://www.wikidata.org/entity/Q15278743,"Melaka and George Town, Historic Cities of the Straits of Malacca",1,Malaysia
http://www.wikidata.org/entity/Q15623665,Mantua and Sabbioneta,1,Italy
http://www.wikidata.org/entity/Q15728389,Old Town of Segovia and its Aqueduct,1,Spain
http://www.wikidata.org/entity/Q15728421,"Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve",1,France
http://www.wikidata.org/entity/Q15732525,Durham Castle and Cathedral,1,United Kingdom
http://www.wikidata.org/entity/Q15830656,Monticello and the University of Virginia in Charlottesville,1,United States of America
http://www.wikidata.org/entity/Q15924669,Hierapolis-Pamukkale,1,Turkey
http://www.wikidata.org/entity/Q16333723,Old Bridge Area of the Old City of Mostar,1,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q16333721,Historic Quarter of the Seaport City of Valparaíso,1,Chile
http://www.wikidata.org/entity/Q16363476,"Monasteries of Daphni, Hosios Loukas and Nea Moni of Chios",1,Greece
http://www.wikidata.org/entity/Q16522830,Historic City of Sucre,1,Bolivia
http://www.wikidata.org/entity/Q16913154,"Assisi, the Basilica of San Francesco and Other Franciscan Sites",1,Italy
http://www.wikidata.org/entity/Q16920958,"Archaeological Areas of Pompei, Herculaneum and Torre Annunziata",1,Italy
http://www.wikidata.org/entity/Q16946966,Ouadi Qadisha (the Holy Valley) and the Forest of the Cedars of God (Horsh Arz el-Rab),1,Lebanon
http://www.wikidata.org/entity/Q16961872,Kremlin and Red Square,1,Russia
http://www.wikidata.org/entity/Q16962666,"18th-Century Royal Palace at Caserta with the Park, the Aqueduct of Vanvitelli, and the San Leucio Complex",1,Italy
http://www.wikidata.org/entity/Q17117941,Kutná Hora: Historical Town Centre with the Church of St Barbara and the Cathedral of Our Lady at Sedlec,1,Czech Republic
http://www.wikidata.org/entity/Q17117964,Mont-Saint-Michel and its Bay,1,France
http://www.wikidata.org/entity/Q17132416,Historical Complex of Split with the Palace of Diocletian,1,Croatia
http://www.wikidata.org/entity/Q17132555,Ischigualasto / Talampaya Natural Parks,1,Argentina
http://www.wikidata.org/entity/Q17255582,Samarkand – Crossroad of Cultures,1,Uzbekistan
http://www.wikidata.org/entity/Q18031707,"Palestine: Land of Olives and Vines – Cultural Landscape of Southern Jerusalem, Battir",1,State of Palestine
http://www.wikidata.org/entity/Q18222581,Q18222581,1,Spain
http://www.wikidata.org/entity/Q20963673,Diyarbakır Fortress and Hevsel Gardens Cultural Landscape,1,Turkey
http://www.wikidata.org/entity/Q21045678,Maymand,1,Iran
http://www.wikidata.org/entity/Q24082981,Blue and John Crow Mountains,1,Jamaica
http://www.wikidata.org/entity/Q24677919,Pontcysyllte Aqueduct and Canal,1,United Kingdom
http://www.wikidata.org/entity/Q28833066,Old Town Lunenburg,1,Canada
http://www.wikidata.org/entity/Q40215441,Rua da Sofia (Coimbra),1,Portugal
http://www.wikidata.org/entity/Q47519282,Bolgar Historical and Archaeological Complex,1,Russia
http://www.wikidata.org/entity/Q49787421,Chapel of Saint Michael the Archangel (La Seo of Zaragoza),1,Spain
http://www.wikidata.org/entity/Q52112669,City of Luxembourg: its Old Quarters and Fortifications,1,Luxembourg
http://www.wikidata.org/entity/Q55036411,Q55036411,1,Germany
http://www.wikidata.org/entity/Q55140228,Q55140228,1,Syria
http://www.wikidata.org/entity/Q55523908,"Strasbourg: from Grande-île to Neustadt, a European urban scene",1,France
http://www.wikidata.org/entity/Q55739617,The Sassi and the Park of the Rupestrian Churches of Matera,1,Italy
http://www.wikidata.org/entity/Q56200323,Museu Historico de Sergipe,1,Brazil
http://www.wikidata.org/entity/Q56641300,Historical center of Paraty,1,Brazil
http://www.wikidata.org/entity/Q58557277,Our Lady of Good Death Church and Museum of Sacred Art,1,Brazil
http://www.wikidata.org/entity/Q60846866,Bursa and Cumalıkızık: the Birth of the Ottoman Empire,1,Turkey
http://www.wikidata.org/entity/Q62069250,Römerkastell Halheim,1,Germany
http://www.wikidata.org/entity/Q64617320,Ancient City of Nessebar,1,Bulgaria
http://www.wikidata.org/entity/Q64686788,Canada do Inferno / Rego da vide,1,Portugal
http://www.wikidata.org/entity/Q64686794,Penascosa,1,Portugal
http://www.wikidata.org/entity/Q64822967,Würzburg Residence with the Court Gardens and Residence Square,1,Germany
http://www.wikidata.org/entity/Q65550862,An African Song or Chant from Barbados,1,United Kingdom
http://www.wikidata.org/entity/Q67794917,Templo y exconvento de San Francisco,1,Mexico
http://www.wikidata.org/entity/Q67897873,Casa de las Sierpes,1,Peru
http://www.wikidata.org/entity/Q77966246,Stećci Medieval Tombstone Graveyards,1,Serbia
http://www.wikidata.org/entity/Q77966246,Stećci Medieval Tombstone Graveyards,1,Montenegro
http://www.wikidata.org/entity/Q77966246,Stećci Medieval Tombstone Graveyards,1,Croatia
http://www.wikidata.org/entity/Q77966246,Stećci Medieval Tombstone Graveyards,1,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q87910977,Goat Tower,1,Turkey
http://www.wikidata.org/entity/Q88965386,Casa Ochoa Escalante,1,Peru
http://www.wikidata.org/entity/Q97011004,Q97011004,1,Italy
http://www.wikidata.org/entity/Q97974477,Q97974477,1,Israel
http://www.wikidata.org/entity/Q98824936,"Roman Basilica of Santa Eulalia, Mérida",1,Spain
http://www.wikidata.org/entity/Q99237891,Pantanal Conservation Area,1,Brazil
http://www.wikidata.org/entity/Q100943284,Kastron Mefaa,1,Jordan
http://www.wikidata.org/entity/Q101667705,EDNI-020-P Teniente Club,1,Chile
http://www.wikidata.org/entity/Q101684208,EDNI-152-K Family residential building,1,Chile
http://www.wikidata.org/entity/Q102180829,EDNI-150 Singles residential building,1,Chile
http://www.wikidata.org/entity/Q102181050,EDNI-157-P Grand Hospital,1,Chile
http://www.wikidata.org/entity/Q102186675,EDNI-501-K Concrete residential building,1,Chile
http://www.wikidata.org/entity/Q102219675,EDNI-041 Senior employees residential building,1,Chile
http://www.wikidata.org/entity/Q102220257,EDNI-103-P Staff house building,1,Chile
http://www.wikidata.org/entity/Q102221250,EDNI-042-P Residential building,1,Chile
http://www.wikidata.org/entity/Q102250058,EDNI-037-S Workers residential building,1,Chile
