0,1,2,3,4
Portugal,49.0,TAP Air Portugal,"TAP Air Portugal is the state-owned flag carrier airline of Portugal, headquartered at Lisbon Airport which also serves as its hub. TAP – Transportes Aéreos Portugueses – has been a member of the Star Alliance since 2005 and operates on average 2,500 flights a week to 90 destinations in 34 countries worldwide. The company has a fleet of 100 airplanes, all of which manufactured by Airbus with the exception of 22 made by Embraer and ATR, operating on behalf of the regional airline TAP Express.The airline was established as Transportes Aéreos Portugueses (Portuguese Air Transportations) on 14 March 1945; it began commercial services on 19 September 1946 with an inaugural flight from Lisbon to Madrid using a Douglas DC-3. Having been founded as a national institution, the airline was privatised for the first time in its history during 1953; throughout its existence, TAP would alternate between various forms of public and private ownership. During its early decades of operation, the airline expanded and launched numerous routes, including the lengthy Linha Aérea Imperial colonial service across Africa, various domestic and European services, its first transatlantic service to Rio de Janeiro, Brazil. In addition to DC-3s, TAP procured Douglas DC-4 Skymasters and Lockheed Super Constellation airliners.
During July 1962, TAP entered the jet era via the procurement of several French-built Sud Aviation Caravelles. On 19 June 1964, TAP carried its one-millionth passenger. During the following year, it bought its first Boeing-built jetliner, the 707. In 1967, the airline became the first in Europe to exclusively operate jets. In 1972, TAP received its first Boeing 747-200 wide-body jetliner. In 1979, the airline underwent a modernisation programme, changing its name to TAP Air Portugal. By the end of the decade, the airline operated a fleet of 32 modern airliners that served in excess of 40 destinations on four continents. During the 1980s, the fleet of Boeing 707s and 747s was replaced with Lockheed L-1011 TriStars and Airbus A310s on long-haul routes. In 1983, TAP started operating its first Boeing 737-200s on short-haul routes. By the late 1990s, TAP had sold its Boeing 727s and 737s, replacing them with Airbus A319, A320 and A321 aircraft; its Lockheed L-1011 TriStars were also replaced by Airbus A340s. These changes led to TAP becoming an Airbus-only operator.
In June 2015, TAP was semi-privatised and became majority-owned by the Atlantic Gateway Consortium, led by David Neeleman, who founded JetBlue and Azul Brazilian Airlines and co-founded WestJet, together with Portuguese entrepreneur Humberto Pedrosa. The Atlantic Gateway Consortium purchased 61% of the carrier from the government of Portugal on 24 June 2015, with an option to buy the Portuguese government's remaining 34 percent stake in 2018. This deal has been surrounded in controversy because it was completed at the end of the center-right government's mandate with wide opposition from TAP employees. On October 2015, a new left-wing government has sought to return majority control of the airline to the state, having signed in February 2016 a deal with the private consortium, which indicates that the company is 50% owned by the Portuguese state, 45% by the Atlantic Gateway Consortium and 5% available shareholder to collaborators and employees of TAP Air Portugal. In July 2020 the Portuguese state increased its stake to 72,5 %. It acquired this stake from Atlantic Gateway Consortium, which now holds 22.5%. In December 2020, the Portuguese government unveiled a rescue package of $4.1 billion which means that around 3500 jobs will be cut.",https://en.wikipedia.org/wiki/TAP_Air_Portugal
Qatar,60.0,Qatar Airways,"Qatar Airways Company Q.C.S.C. (Arabic: القطرية, al-Qaṭariya), operating as Qatar Airways, is the state-owned flag carrier airline of Qatar. Headquartered in the Qatar Airways Tower in Doha, the airline operates a hub-and-spoke network, flying to over 150 international destinations across Africa, Asia, Europe, the Americas, and Oceania from its base at Hamad International Airport, using a fleet of more than 200 aircraft. Qatar Airways Group employs more than 43,000 people. The carrier has been a member of the Oneworld alliance since October 2013 (2013-10), the first Persian Gulf carrier to sign with one of the three major airline alliances.",https://en.wikipedia.org/wiki/Qatar_Airways
Ireland,70.0,Ryanair,"Ryanair DAC is an Irish ultra low-cost carrier founded in 1984. It is headquartered in Swords, Dublin, Republic of Ireland and has its primary operational bases at Dublin and London Stansted airports. It forms the largest part of the Ryanair Holdings family of airlines and has Ryanair UK, Buzz, Lauda Europe, and Malta Air as sister airlines. In 2016, Ryanair was the largest European budget airline by scheduled passengers flown, and it carried more international passengers than any other airline.Ryanair Group operates more than 400 Boeing 737-800 aircraft, with a single 737-700 used as a charter aircraft, as a backup, and for pilot training. The airline has been characterized by its rapid expansion, a result of the deregulation of the aviation industry in Europe in 1997 and the success of its low-cost business model. Ryanair's route network serves 40 countries in Europe, North Africa (Morocco), and the Middle East (Israel, Jordan and Turkey).The company has often been criticised for its poor working conditions, heavy use of extra charges, bad customer service, and tendency to intentionally generate controversy in order to gain free publicity.",https://en.wikipedia.org/wiki/Ryanair
Republic of the Congo,15.0,Trans Air Congo,"Trans Air Congo (TAC) is an airline based at Pointe Noire Airport in Pointe-Noire, Republic of the Congo.",https://en.wikipedia.org/wiki/Trans_Air_Congo
Romania,42.0,TAROM,"TAROM (Romanian pronunciation: ; legally Compania Națională de Transporturi Aeriene Române TAROM S.A.) is the flag carrier and oldest currently operating airline of Romania, based in Otopeni near Bucharest. Its headquarters and its main hub are at Henri Coandă International Airport. It is currently the first and largest airline operating in Romania based on international destinations, international flights and the third-largest measured by fleet size and passengers carried.
The brand name is an acronym for Romanian: Transporturile Aeriene Române (Romanian Air Transport). Over ninety-seven percent (97.22%) of TAROM is owned by the Romanian Government (Ministry of Transport). The airline transported almost 2.75 million passengers in 2018, with an average load factor of 74%. The airline joined SkyTeam on 25 June 2010.

",https://en.wikipedia.org/wiki/TAROM
Russia,71.0,Aeroflot,"PJSC Aeroflot – Russian Airlines (Russian: ПАО ""Аэрофло́т — Росси́йские авиали́нии"", PAO Aeroflot — Rossiyskiye avialinii), commonly known as Aeroflot (English:   or  (listen); Russian: Аэрофлот, transl. ""air fleet"", pronounced ), is the flag carrier and largest airline of the Russian Federation. The airline was founded in 1923, making Aeroflot one of the oldest active airlines in the world. Aeroflot is headquartered in the Central Administrative Okrug, Moscow, with its hub being Sheremetyevo International Airport. 
Before the 2022 Russian invasion of Ukraine, the airline flew to 146 destinations in 52 countries, excluding codeshared services. The number of destinations was significantly reduced after many countries banned Russian aircraft; as of 8 March 2022, Aeroflot flies only to destinations in Russia and Belarus.From its inception to the early 1990s, Aeroflot was the flag carrier and a state-owned enterprise of the Soviet Union (USSR). During this time, Aeroflot grew its fleet to over five thousand domestically made aircraft and expanded to operate a domestic and international flight network of over three thousand destinations throughout the Soviet Union and the globe, making the airline the largest in the world at the time. In addition to passenger flights, Aeroflot also committed to freight operations and serving the state through transportation and military assistance. Following the dissolution of the USSR, the carrier was restructured into an open joint-stock company and embarked on a radical transformation process. Aeroflot shrank the fleet dramatically while at the same time purchasing Western aircraft and newer domestic models and focusing on expanding its international market share before moving to boost its domestic market share.
By the end of 2017, Aeroflot controlled roughly 40% of the air market in Russia. Aeroflot owns Rossiya Airlines – an airline based in Saint Petersburg, Pobeda – a low-cost carrier, and 51% of airline Aurora, based in the Russian Far East. Altogether, Aeroflot and its subsidiaries own 359 aircraft as of 31 December 2019, composed mainly of Airbus, Boeing, and domestic models such as the Sukhoi Superjet 100. Aeroflot also formerly had a cargo subsidiary named Aeroflot-Cargo, though the branch later merged with the parent airline.Aeroflot became a member of SkyTeam in April 2006, making it the first carrier in the former Soviet Union to do so. In 2022, SkyTeam and Aeroflot agreed to temporarily suspend the airline's membership. As of March 2020, the Russian Government owns 51% of Aeroflot through the Federal Agency for State Property Management, with the rest of the shares being free-floating.",https://en.wikipedia.org/wiki/Aeroflot
Rwanda,24.0,RwandAir,"RwandAir Limited is the flag carrier airline of Rwanda. It operates domestic and international services to East Africa, Central Africa, West Africa, Southern Africa, Europe, the Middle East and Asia, from its main base at Kigali International Airport in Kigali.",https://en.wikipedia.org/wiki/RwandAir
Samoa,16.0,Samoa Airways,"Samoa Airways, formerly Polynesian Airlines, is the state-owned flag carrier airline of Samoa.
The airline was founded in 1959 as ""Polynesian Airlines"", providing domestic and international flights throughout the South Pacific. International operations were temporarily halted in 2005 and taken over by new airline Polynesian Blue (later Virgin Samoa), before resuming international flights under the new name of ""Samoa Airways"" in late 2017.
Samoa Airways is wholly owned by the government of Samoa and is based in the capital city of Apia, with its headquarters located in the Samoa National Provident Fund Building on Beach Road and its primary hub at Faleolo International Airport. The airline presently operates short-haul flights within Samoa and American Samoa, as well as long-haul flights to Australia and New Zealand.",https://en.wikipedia.org/wiki/Samoa_Airways
Saudi Arabia,38.0,Saudia,"Saudia (Arabic: السعودية as-Suʿūdiyyah), formerly known as Saudi Arabian Airlines (الخطوط الجوية العربية السعودية), is the flag carrier of Saudi Arabia, based in Jeddah. The airline's main operational base is at King Abdulaziz International Airport in Jeddah. King Khalid International Airport in Riyadh and King Fahd International Airport in Dammam are secondary hubs. The airline is the third largest in the Middle East in terms of revenue, behind Emirates and Qatar Airways. It operates domestic and international scheduled flights to over 100 destinations in the Middle East, Africa, Asia, Europe and North America. Domestic and international charter flights are operated, mostly during the Ramadan and the Hajj season. It joined the SkyTeam airline alliance on 29 May 2012 becoming the first Persian Gulf carrier to join one of the three major airline alliances. Saudia is a member and one of the founders of the Arab Air Carriers Organization.

",https://en.wikipedia.org/wiki/Saudia
Senegal,14.0,Air Sénégal International,"Air Sénégal International was an airline with its head office in Dakar, Senegal. It was a regional carrier operating a scheduled domestic network and regional flights to neighbouring countries. It also operated charter and air taxi flights. Its main base was Dakar-Yoff-Léopold Sédar Senghor International Airport.On April 24, 2009, the airline suspended all of its operations.",https://en.wikipedia.org/wiki/Air_S%C3%A9n%C3%A9gal_International
Serbia,43.0,Air Serbia,"Air Serbia (stylised as AirSERBIA; Serbian: Ер Србија / Er Srbija) is the flag carrier of Serbia. The company's headquarters is located in Belgrade, Serbia, and its main hub is Belgrade Nikola Tesla Airport. The airline was formerly known as Jat Airways until it was renamed and rebranded in 2013.

",https://en.wikipedia.org/wiki/Air_Serbia
Seychelles,32.0,Air Seychelles,Air Seychelles is the national airline of the Republic of Seychelles. Its head office is located at Seychelles International Airport on the island of Mahé and it operates inter-island and international flights and charter flights.,https://en.wikipedia.org/wiki/Air_Seychelles
Sierra Leone,5.0,Sierra National Airlines,"Sierra Leone Airways was the national airline of Sierra Leone. It was based at the Lungi International Airport, in Lungi, Sierra Leone. It operated scheduled domestic, regional and international services.

",https://en.wikipedia.org/wiki/Sierra_Leone_Airways
Singapore,61.0,Singapore Airlines,"Singapore Airlines (abbreviation: SIA) is the flag carrier airline of Singapore with its hub at Singapore Changi Airport. The airline is notable for using the Singapore Girl as its central figure in corporate branding. It has been ranked as the world's best airline by Skytrax four times and topped Travel & Leisure's best airline rankings for more than 20 years.Singapore Airlines Group has more than 20 subsidiaries, including many airline-related subsidiaries. SIA Engineering Company handles maintenance, repair, and overhaul (MRO) business across nine countries, with a portfolio of 27 joint ventures, including with Boeing and Rolls-Royce. Singapore Airlines Cargo operates SIA's freighter fleet and manages the cargo-hold capacity in SIA's passenger aircraft. Scoot, a wholly owned subsidiary, operates as a low-cost carrier.
Singapore Airlines was the launch customer for the Airbus A380 — the world's largest passenger aircraft — as well as the Boeing 787-10 and the ultra-long-range version of the Airbus A350-900. It ranks amongst the top 15 carriers worldwide in terms of revenue passenger kilometers, and is ranked tenth in the world for international passengers carried. Singapore Airlines was voted as the Skytrax World's Best Airline Cabin Crew 2019. The airline also won the second and fourth positions as the World's Best Airlines and World's Cleanest Airlines respectively for 2019.",https://en.wikipedia.org/wiki/Singapore_Airlines
Slovakia,20.0,SkyEurope Airlines,"SkyEurope Airlines was a low-cost airline headquartered in Bratislava, with its main base at Bratislava Airport (BTS) in Bratislava, Slovakia, and another base in Prague. The carrier filed for bankruptcy on 31 August 2009 and suspended all flights on 1 September 2009. The airline operated short-haul scheduled and charter passenger services.
On 22 June 2009, the airline announced it had been granted creditor protection while it restructured its debts. However, this did not protect the airline from announcing bankruptcy on 31 August 2009 and cancelling all flights immediately.",https://en.wikipedia.org/wiki/SkyEurope
Slovenia,47.0,Adria Airways,"Adria Airways d.o.o. (formerly Inex-Adria Aviopromet and later Inex-Adria Airways) was the flag carrier of Slovenia, operating scheduled and charter services to European destinations. The company's head office was at Ljubljana Jože Pučnik Airport in Zgornji Brnik, Cerklje na Gorenjskem, near Ljubljana. On 30 September 2019, the airline declared bankruptcy and ceased all operations.",https://en.wikipedia.org/wiki/Adria_Airways
Solomon Islands,18.0,Solomon Airlines,"Solomon Airlines is the national airline of the Solomon Islands, based in Honiara.",https://en.wikipedia.org/wiki/Solomon_Airlines
Somalia,19.0,Jubba Airways,"Jubba Airways is a Somali airline. It operates domestic passenger and cargo flights within Somalia, as well as to destinations in the Middle East.",https://en.wikipedia.org/wiki/Jubba_Airways
South Africa,53.0,South African Airways,"South African Airways (SAA) is the flag carrier airline of South Africa.  Founded in 1934, the airline is headquartered in Airways Park at O. R. Tambo International Airport in Johannesburg and operated a hub-and-spoke network, linking over 40 local and international destinations across Africa, Asia, Europe, North America, South America, and Oceania. The carrier joined Star Alliance in April 2006 (2006-04), making it the first African carrier to sign with one of the three major airline alliances.The airline entered voluntary business rescue in December 2019 as a result of many years of financial losses, and suspended all operations the following year. In June 2021, the government announced that in an attempt to revive the airline, it had entered into a partnership with the Takatso Consortium, which would hold a 51% controlling stake. The South African Civil Aviation Authority confirmed on 4 August 2021 that SAA's air operator's certificate had been reissued with an approved fleet of eight aircraft.The airline restarted operations on 23 September 2021, despite not having concluded the investment agreement with the proposed private partners. Nonetheless, SAA was recognised as the second best airline in Africa by Skytrax in 2021, despite not having flown a single scheduled flight for 18 months.",https://en.wikipedia.org/wiki/South_African_Airways
South Korea,55.0,Korean Air,"Korean Air Co., Ltd. (Korean: 주식회사 대한항공; Hanja: 株式會社 大韓航空; RR: Jusikhoesa Daehan Hanggong), operating as Korean Air (Korean Air Lines before 1984), is the largest airline and flag carrier of South Korea based on fleet size, international destinations and international flights. The airline's global headquarters is located in Seoul,  South Korea. The present-day Korean Air was established on March 1, 1969, after the Hanjin Group acquired government-owned Korean Air Lines, which had operated since June 1962. Even though Korean Air is owned by Hanjin Group, it is majority controlled by Hanjin KAL Corporation. The owner family of Hanjin Group is still the airline's largest and controlling, shareholder; Cho Won-tae (Walter Cho), its current chairman and CEO, is the third generation of the family to lead the airline. As of 5 June 2020, Hanjin KAL holds 29.27% of Korean Air shares. Korean Air is a founding member of the airline alliance SkyTeam and SkyTeam Cargo.
Korean Air's international passenger division and related subsidiary cargo division together serve 126 cities in 44 countries, while its domestic division serves 13 destinations. It is among the top 20 airlines in the world in terms of passengers carried and is also one of the top-ranked international cargo airlines. Incheon International Airport Terminal 2 serves as Korean Air's international hub. Korean Air also maintains a satellite headquarters campus at Incheon. The majority of Korean Air's pilots, ground staff, and flight attendants are based in Seoul. The airline had approximately 20,540 employees as of December 2014.

",https://en.wikipedia.org/wiki/Korean_Air
Spain,59.0,Iberia,"Iberia (Spanish pronunciation: ), legally incorporated as Iberia Líneas Aéreas de España, S.A. Operadora, Sociedad Unipersonal, is the flag carrier airline of Spain, founded in 1927. Based in Madrid, it operates an international network of services from its main base of Madrid–Barajas Airport.
Iberia, with Iberia Regional (operated by an independent carrier Air Nostrum) and with Iberia Express, is a part of International Airlines Group. In addition to transporting passengers and freight, Iberia Group carries out related activities, such as aircraft maintenance, handling in airports, IT systems and in-flight catering. Iberia Group airlines fly to over 109 destinations in 39 countries, and a further 90 destinations through code-sharing agreements with other airlines.On 8 April 2010, it was confirmed that British Airways and Iberia had signed an agreement to merge, making the combined operation the third largest commercial airline in the world by revenue. Shareholders of both carriers approved the deal on 29 November 2010. The newly merged company, known as International Airlines Group (IAG), was established in January 2011, although both airlines continue to operate under their respective brands.",https://en.wikipedia.org/wiki/Iberia_(airline)
Sudan,27.0,Sudan Airways,"Sudan Airways (Arabic: الخطوط الجوية السودانية) is the national airline of Sudan, headquartered in Khartoum. Since 2012, the company has been fully owned by the Government of Sudan.One of the oldest African carriers, it was formed in February 1946 (1946-02) and started scheduled operations in July the following year. As of December 2011, Sudan Airways had 1,700 employees. The airline has been included in the list of air carriers banned in the European Union since March 2010 (2010-03).

",https://en.wikipedia.org/wiki/Sudan_Airways
Suriname,23.0,Surinam Airways,"Surinam Airways (Dutch: Surinaamse Luchtvaart Maatschappij), also known by its initials SLM, is the flag carrier of Suriname, based in Paramaribo. It operates regional and long-haul scheduled passenger services. Its hub is at Johan Adolf Pengel International Airport (Zanderij). Surinam Airways is wholly owned by the Government of Suriname.",https://en.wikipedia.org/wiki/Surinam_Airways
Sweden,60.0,Scandinavian Airlines,"Scandinavian Airlines, more commonly known and styled as SAS, is the flag carrier of Denmark, Norway, and Sweden. SAS is an abbreviation of the company's full name, Scandinavian Airlines System or legally Scandinavian Airlines System Denmark-Norway-Sweden. Part of the SAS Group and headquartered at the SAS Frösundavik Office Building in Solna, Sweden, the airline operates 180 aircraft to 90 destinations (as of December 2019). The airline's main hub is at Copenhagen-Kastrup Airport, with connections to 109 destinations around the world. Stockholm Arlanda Airport (with 106 destinations) is the second largest hub, with Oslo Airport, Gardermoen being the third major hub of SAS. Minor hubs also exist at Bergen Airport, Flesland, Göteborg Landvetter Airport, Stavanger Airport, Sola, and Trondheim Airport, Værnes. SAS Cargo is an independent, wholly owned subsidiary of Scandinavian Airlines and its main office is at Copenhagen Airport.In 2017, SAS carried 28.6 million passengers, achieving revenues of 40 billion Swedish kronor. This makes it the eighth-largest airline in Europe and the largest in Denmark and Sweden. The SAS fleet is composed of 180 aircraft consisting of Airbus A319, Airbus A320, Airbus A320neo, Airbus A321, Airbus A330, Airbus A350, and Boeing 737 Next Generation aircraft. SAS also wet leases Airbus A320neo, ATR 72, and Bombardier CRJ900 aircraft.The airline was founded in 1946 as a consortium to pool the transatlantic operations of Swedish airline Svensk Interkontinental Lufttrafik, Norway's Det Norske Luftfartselskap and Det Danske Luftfartselskab of Denmark. The consortium was extended to cover European and domestic cooperation two years later. In 1951, all the airlines were merged to create SAS. SAS has been described as ""an icon of Norwegian–Swedish–Danish cooperation"". On 27 June 2018, the Norwegian government announced that it had sold all its shares in SAS.In 1997, SAS was a founding member of one of the major airline alliances, Star Alliance.

",https://en.wikipedia.org/wiki/Scandinavian_Airlines
Switzerland,59.0,Swiss International Air Lines,"Swiss International Air Lines AG (short for Aktiengesellschaft), commonly referred to as Swiss or Swiss Air Lines, is the flag carrier of Switzerland, operating scheduled services in Europe and to North America, South America, Africa and Asia. Zurich Airport serves as its sole hub and Geneva Airport as a focus city. The airline was formed following the bankruptcy in 2002 of Swissair, Switzerland's then flag carrier. The new airline was built around what had been Swissair's regional subsidiary, Crossair. Swiss retains Crossair's IATA code LX (Swissair's code was SR). It assumed Swissair's old ICAO code of SWR (Crossair's was CRX), to maintain international traffic rights. It is a member of Star Alliance and a subsidiary of the Lufthansa Group. Its headquarters are at EuroAirport Basel Mulhouse Freiburg near Basel, Switzerland, and an office at Zurich Airport in Kloten, Switzerland. The company's registered office is in Basel.On 18 November 2020, it was announced that Dieter Vranckx would assume the position of CEO as of 1 January 2021. Vranckx has 20 years of experience within the Lufthansa Group and is currently CEO of Lufthansa Group member Brussels Airlines, a position he has held since the start of 2020.

",https://en.wikipedia.org/wiki/Swiss_International_Air_Lines
Syria,28.0,Syrian Air,"Syrian Airlines (Arabic: السورية للطيران), operating as SyrianAir (Arabic: السورية), is the flag carrier airline of Syria. It operates scheduled international services to several destinations in Asia, Europe and North Africa, though the number of flights operated has seriously declined since 2011 due to the Arab Spring and subsequent Syrian war. SyrianAir previously served over 50 destinations worldwide. Its main bases are Damascus International Airport and previously Aleppo International Airport. The company has its head office on the fifth floor of the Social Insurance Building in Damascus.",https://en.wikipedia.org/wiki/Syrian_Air
São Tomé & Príncipe,13.0,STP Airways,"STP Airways is the national airline of São Tomé, São Tomé and Príncipe. It is currently on the list of carriers banned from operating into the European Union, so its flights are operated by the Portuguese airline EuroAtlantic Airways. 

",https://en.wikipedia.org/wiki/STP_Airways
Taiwan,44.0,China Airlines,"China Airlines (CAL; Chinese: 中華航空; pinyin: Zhōnghuá Hángkōng) is the state-owned flag carrier of the Republic of China (Taiwan), and one of its two major airlines along with EVA Air. It is headquartered in Taoyuan International Airport and operates over 1,400 flights weekly (including 91 pure cargo flights) to 102 cities across Asia, Europe, North America, and Oceania. Carrying over 19 million passengers and 5700 tons of cargo in 2017, the carrier was the 33rd largest airline in the world in terms of revenue passenger kilometers (RPK) and 10th largest in terms of freight revenue ton kilometers (FRTK).
China Airlines is owned by Taiwan-based China Airlines Group and operates China Airlines Cargo, a member of SkyTeam Cargo, which operates a fleet of freighter aircraft and manages its parent airline's cargo-hold capacity. Its sister airlines include Mandarin Airlines, which operates flights to domestic and low-demand regional destinations, and Tigerair Taiwan, which is a low-cost carrier established by China Airlines and Singaporean airline group Tigerair Holdings but is now wholly owned by China Airlines Group. The company slogan is Journey with a caring smile.",https://en.wikipedia.org/wiki/China_Airlines
Tajikistan,25.0,Tajik Air,"Tajik Air (legally State Unitary Aviation Enterprise) is an airline in Tajikistan. It has its head office at Dushanbe International Airport in Dushanbe. The airline's main hub is at Dushanbe International Airport; in the past, it had also retained a secondary focus city at Khujand's Khudzhand Airport.

",https://en.wikipedia.org/wiki/Tajik_Air
Tanzania,7.0,Auric Air,"Auric Air Services Limited is a small privately owned airline based in Tanzania, Operating from Mwalimu Julius Nyerere International Airport (JNIA) Dar-es-salaam, Arusha Airport and Mwanza Airport. The Company offers scheduled flights to 42 destinations within East Africa as well as on demand private non-scheduled air charter.",https://en.wikipedia.org/wiki/Auric_Air
Thailand,59.0,Thai Airways,"Thai Airways International Public Company Limited, trading as THAI (SET: THAI, Thai: บริษัท การบินไทย จำกัด (มหาชน)) is the flag carrier airline of Thailand. Formed in 1961, the airline has its corporate headquarters in Vibhavadi Rangsit Road, Chatuchak District, Bangkok, and primarily operates from Suvarnabhumi Airport. THAI is a founding member of the Star Alliance. The airline is the second-largest shareholder of the low-cost carrier Nok Air with a 15.94 per cent stake (2020), and it launched a regional carrier under the name Thai Smile in the middle of 2012 using the new Airbus A320 aircraft.Thai operate from its main hub at Suvarnabhumi Airport and secondary hub at Phuket International Airport, the airline and its subsidiaries fly to over 101 destinations in 37 countries, using a fleet of 36 aircraft, that consist of wide-body aircraft from both Boeing and Airbus, while the subsidiary Thai Smile operates narrow body aircraft. As of 2013, services between Bangkok and Los Angeles were served via Incheon International Airport near Seoul. However, it ended its service to the US on 25 October 2015. Thai's route network is dominated by flights to Europe, East Asia, and South/Southwest Asia, though the airline serves five cities in Oceania. Thai was the first Asia-Pacific airline to serve Heathrow Airport. Among Asia-Pacific carriers, the company has one of the largest passenger operations in Europe. As of 2021, the longest route Thai operates is the Suvarnabhumi Airport (VTBS) to Heathrow Airport (LHR) (5,950 mi). As of the end of 2019, 1,438 of its 22,054 employees were pilots.",https://en.wikipedia.org/wiki/Thai_Airways_International
Bahamas,20.0,Bahamasair,"Bahamasair Holdings Limited is an airline headquartered in Nassau. It is the national airline of The Bahamas and operates scheduled services to 32 domestic and regional destinations in the Caribbean and the United States from its base at Lynden Pindling International Airport (NAS).

",https://en.wikipedia.org/wiki/Bahamasair
Gambia,10.0,Gambia Bird,Gambia Bird Airlines Limited was the flag carrier airline of Gambia headquartered in Kanifing with its home base at Banjul International Airport. It suspended operations in December 2014 (2014-12).,https://en.wikipedia.org/wiki/Gambia_Bird
Togo,15.0,Asky Airlines,"ASKY Airlines is a private multinational passenger airline serving West and Central Africa, with its head office in Lomé, Togo and its hub at Gnassingbé Eyadéma International Airport.The airline is a strategic partner of Ethiopian Airlines, and has been consistently profitable since 2017.",https://en.wikipedia.org/wiki/Asky_Airlines
Tonga,8.0,Real Tonga,"Real Tonga, stylised as ""REALtonga"", was an airline that operated domestic flights within Tonga. It commenced operations in March 2013, becoming the twelfth airline to operate domestic flights in Tonga since air services began. In 2020 the airline ceased all operations.",https://en.wikipedia.org/wiki/Real_Tonga
Trinidad & Tobago,20.0,Caribbean Airlines,"Caribbean Airlines Limited is the state-owned airline and flag carrier of Trinidad and Tobago. The airline is also the flag carrier of Jamaica and Guyana. Headquartered in Iere House in Piarco, the airline operates flights to the Caribbean, North America and South America from its base at Piarco International Airport, Trinidad. Presently Caribbean Airlines employs more than 1,700 people and is the largest airline in the Caribbean. The company slogan is The Warmth of the Islands.

",https://en.wikipedia.org/wiki/Caribbean_Airlines
Tunisia,34.0,Tunisair,"Société Tunisienne de l'Air, or Tunisair (Arabic: الخطوط التونسية) is the national airline of Tunisia.  Formed in 1948, it operates scheduled international services to four continents.  Its main base is Tunis–Carthage International Airport. The airline's head office is in Tunis, near Tunis Airport.

",https://en.wikipedia.org/wiki/Tunisair
Turkey,79.0,Turkish Airlines,"Turkish Airlines (Turkish: Türk Hava Yolları) is the national flag carrier airline of Turkey. As of August 2019, it operates scheduled services to 315 destinations in Europe, Asia, Africa, and the Americas, making it the largest mainline carrier in the world by number of passenger destinations. The airline serves more destinations non-stop from a single airport than any other airline in the world, and flies to 126 countries, more than any other airline. With an operational fleet of 24 cargo aircraft, the airline's cargo division serves 82 destinations.The airline's corporate headquarters are at the Turkish Airlines General Management Building on the grounds of Istanbul Atatürk Airport in Yeşilköy, Bakırköy, Istanbul. Istanbul Airport in Arnavutköy is the airline's main base, and there are secondary hubs at Ankara Esenboğa Airport and İzmir Adnan Menderes Airport. Turkish Airlines has been a member of the Star Alliance network since 1 April 2008.",https://en.wikipedia.org/wiki/Turkish_Airlines
Turkmenistan,35.0,Turkmenistan Airlines,"OJSC Turkmenistan Airlines (Turkmen: «Türkmenistan» awiakompaniýasy açyk görnüşli paýdarlar jemgyýeti, commonly known as Türkmenhowaýollary; Russian: Туркменховаёллары) is the flag carrier and only airline of Turkmenistan, headquartered in Ashgabat. It operates domestic and international passenger and cargo services mainly from its hub at Ashgabat International Airport.",https://en.wikipedia.org/wiki/Turkmenistan_Airlines
Uganda,17.0,Air Uganda,"Meridiana Africa Airlines (Uganda) Limited, trading as Air Uganda, was a privately owned airline in Uganda from 2007 to 2014. It suspended its operations when the Uganda Civil Aviation Authority (UCAA) revoked the airline's air operator's certificate.Air Uganda had been widely recognized as the national carrier since the collapse of Uganda Airlines in May 2001.Headquartered in Kampala and with its operations base at Entebbe International Airport, Air Uganda used three aircraft to operate scheduled flights between Entebbe and various countries in eastern and central Africa.",https://en.wikipedia.org/wiki/Air_Uganda
Ukraine,36.0,Ukraine International Airlines,"Ukraine International Airlines PJSC, often shortened to UIA (Ukrainian: Авіакомпанія Міжнародні Авіалінії України, romanized: Aviakompaniya Mizhnarodni Avialiniyi Ukrayiny, IPA: ), is the flag carrier and the largest airline of Ukraine, with its head office in Kyiv and its main hub at Kyiv's Boryspil International Airport. It operates domestic and international passenger flights and cargo services to Europe, the Middle East, the United States, Canada, and Asia.

",https://en.wikipedia.org/wiki/Ukraine_International_Airlines
