0,1,2,3,4
United Kingdom,77000000.0,Dua Lipa,"Dua Lipa ( (listen) DOO-ə LEE-pə, Albanian: [ˈdua ˈlipa]; born (1995-08-22)22 August 1995) is a British and Albanian  singer and songwriter. Possessing a mezzo-soprano vocal range, she is known for her signature disco-pop sound. Lipa has received numerous accolades, including six Brit Awards, three Grammy Awards, two MTV Europe Music Awards, an MTV Video Music Award, two Billboard Music Awards, an American Music Award, and two Guinness World Records. ""No Lie"" and ""New Rules"", each have over 1 billion views on YouTube, with ""New Rules"" having reached over 2.8 billion views.
After working as a model, she signed with Warner Bros. Records in 2014 and released her eponymous debut album in 2017. The album peaked at number three on the UK Albums Chart and yielded eight singles, including ""Be the One"", ""IDGAF"", and the UK number-one single ""New Rules"", which also peaked at number six in the US. The album has been certified platinum in numerous countries worldwide and won Lipa the Brit Awards for British Female Solo Artist and British Breakthrough Act in 2018.
Her 2018 single ""One Kiss"" peaked at number one in the UK and became the year's longest-running number-one single by a female artist, winning the 2019 Brit Award for Song of the Year. In 2019, she won the Grammy Award for Best New Artist, as well as the Grammy Award for Best Dance Recording for her Silk City collaboration ""Electricity"". Later that year, Lipa released ""Don't Start Now"" as the lead single from her second studio album, Future Nostalgia (2020). Reaching number two in the UK and US, and number four on the US year-end chart, it was the most commercially successful song by a female artist in the US in 2020. Its follow-up singles ""Physical"", ""Break My Heart"", and ""Levitating"" also charted in the top ten, with the lattermost reaching number one on the US year-end chart in 2021.
Future Nostalgia received critical acclaim and earned six Grammy nominations—including Album of the Year, Record of the Year and Song of the Year—and became her first UK number-one album. The album helped Lipa win British Female Solo Artist and British Album of the Year at the 2021 Brit Awards. She was included on the Time 100 Next list in 2021.",https://en.wikipedia.org/wiki/Dua_Lipa
Thailand,71000000.0,Lisa,error,error
Turkey,55300000.0,CZN Burak,"Burak Özdemir (born March 24, 1994), known as CZN Burak, is a Turkish chef  and restaurateur. CZN, Özdemir's nickname, originates from a frequent mispronunciation of the Cinzano, the name of his father's textile shop in Laleli.

",https://en.wikipedia.org/wiki/CZN_Burak
South Korea,51600000.0,Rosé,"A rosé ([ʁoze]) is a type of wine that incorporates some of the color from the grape skins, but not enough to qualify it as a red wine. It may be the oldest known type of wine, as it is the most straightforward to make with the skin contact method. The pink color can range from a pale ""onionskin"" orange to a vivid near-purple, depending on the grape varieties used and winemaking techniques. Usually, the wine is labelled rosé in French, Portuguese, and English-speaking countries, rosado in Spanish, or rosato in Italian.
There are three major ways to produce rosé wine: skin contact, saignée, and blending. Rosé wines can be made still, semi-sparkling or sparkling and with a wide range of sweetness levels from highly dry Provençal rosé to sweet White Zinfandels and blushes. Rosé wines are made from a wide variety of grapes and can be found all around the globe.When rosé wine is the primary product, it is produced with the skin contact method. Black-skinned grapes are crushed and the skins are allowed to remain in contact with the juice for a short period, typically two to twenty hours. The grape must is then pressed and the skins discarded, rather than left in contact throughout fermentation (as with red wine making). The longer the skins are left in contact with the juice, the more intense the color of the final wine.When a winemaker desires to impart more tannin and color to red wine, some of the pink juice from the must can be removed at an early stage in what is known as the Saignée (from French bleeding) method. The red wine remaining in the vats is intensified as a result of the bleeding, because the volume of juice in the must is reduced, and the must involved in the maceration becomes more concentrated. The pink juice that is removed can be fermented separately to produce rosé.The simple mixing of red wine into white wine to impart color is uncommon and is discouraged in most wine growing regions, especially in France, where it is forbidden by law, except for Champagne. Even in Champagne, several high-end producers do not use this method but rather the saignée method.",https://en.wikipedia.org/wiki/Ros%C3%A9
New Zealand,51600000.0,Rosé,"A rosé ([ʁoze]) is a type of wine that incorporates some of the color from the grape skins, but not enough to qualify it as a red wine. It may be the oldest known type of wine, as it is the most straightforward to make with the skin contact method. The pink color can range from a pale ""onionskin"" orange to a vivid near-purple, depending on the grape varieties used and winemaking techniques. Usually, the wine is labelled rosé in French, Portuguese, and English-speaking countries, rosado in Spanish, or rosato in Italian.
There are three major ways to produce rosé wine: skin contact, saignée, and blending. Rosé wines can be made still, semi-sparkling or sparkling and with a wide range of sweetness levels from highly dry Provençal rosé to sweet White Zinfandels and blushes. Rosé wines are made from a wide variety of grapes and can be found all around the globe.When rosé wine is the primary product, it is produced with the skin contact method. Black-skinned grapes are crushed and the skins are allowed to remain in contact with the juice for a short period, typically two to twenty hours. The grape must is then pressed and the skins discarded, rather than left in contact throughout fermentation (as with red wine making). The longer the skins are left in contact with the juice, the more intense the color of the final wine.When a winemaker desires to impart more tannin and color to red wine, some of the pink juice from the must can be removed at an early stage in what is known as the Saignée (from French bleeding) method. The red wine remaining in the vats is intensified as a result of the bleeding, because the volume of juice in the must is reduced, and the must involved in the maceration becomes more concentrated. The pink juice that is removed can be fermented separately to produce rosé.The simple mixing of red wine into white wine to impart color is uncommon and is discouraged in most wine growing regions, especially in France, where it is forbidden by law, except for Champagne. Even in Champagne, several high-end producers do not use this method but rather the saignée method.",https://en.wikipedia.org/wiki/Ros%C3%A9
South Africa,50430902.0,Elon Musk,"Elon Reeve Musk  ( EE-lon; born June 28, 1971) is a business magnate and investor. He is the founder, CEO and chief engineer of SpaceX; angel investor, CEO and product architect of Tesla, Inc.; owner and CEO of Twitter, Inc.; founder of The Boring Company; co-founder of Neuralink and OpenAI; and president of the philanthropic Musk Foundation. With an estimated net worth of around $175 billion as of February 3, 2023, primarily from his ownership stakes in Tesla and SpaceX, Musk is the second-wealthiest person in the world, according to both the Bloomberg Billionaires Index and Forbes's real-time billionaires list.Musk was born in Pretoria, South Africa, and briefly attended at the University of Pretoria before moving to Canada at age 18, acquiring citizenship through his Canadian-born mother. Two years later, he matriculated at Queen's University and transferred to the University of Pennsylvania, where he received bachelor's degrees in economics and physics. He moved to California in 1995 to attend Stanford University. After two days, he dropped out and with his brother Kimbal, co-founded the online city guide software company Zip2. In 1999, Zip2 was acquired by Compaq for $307 million and Musk co-founded X.com, a direct bank. X.com merged with Confinity in 2000 to form PayPal, which eBay acquired for $1.5 billion in 2002.
With $175.8 million, Musk founded SpaceX in 2002, a spaceflight services company. In 2004, he was an early investor in the electric vehicle manufacturer Tesla Motors, Inc. (now Tesla, Inc.). He became its chairman and product architect, assuming the position of CEO in 2008. In 2006, he helped create SolarCity, a solar energy company that was later acquired by Tesla and became Tesla Energy. In 2015, he co-founded OpenAI, a nonprofit artificial intelligence research company. The following year, he co-founded Neuralink—a neurotechnology company developing brain–computer interfaces—and The Boring Company, a tunnel construction company. Musk has also proposed a hyperloop high-speed vactrain transportation system. In 2022, his acquisition of Twitter for $44 billion was completed. 
Musk has made controversial statements on politics and technology, particularly on Twitter, and is a polarizing figure. He has been criticized for making unscientific and misleading statements, including spreading COVID-19 misinformation. In 2018, the U.S. Securities and Exchange Commission (SEC) sued Musk for falsely tweeting that he had secured funding for a private takeover of Tesla. Musk stepped down as chairman of Tesla and paid a $20 million fine as part of a settlement agreement with the SEC.

",https://en.wikipedia.org/wiki/Elon_Musk
Spain,50000000.0,Ronaldinho,"Ronaldo de Assis Moreira (born 21 March 1980), commonly known as Ronaldinho Gaúcho (Brazilian Portuguese: [ʁonawˈdʒĩɲu ɡaˈuʃu]) or simply Ronaldinho, is a Brazilian retired professional footballer who played mostly as an attacking midfielder, but was also deployed as a winger. Widely regarded as one of the greatest players of all time, Ronaldinho won two FIFA World Player of the Year awards and a Ballon d'Or. A global icon of the sport, he was renowned for his technical skills, creativity, dribbling ability and accuracy from free-kicks, his use of tricks, feints, no-look passes and overhead kicks, as well as his ability to score and create goals, all prominent characteristics of his early-age background playing futsal.
Ronaldinho made his career debut for Grêmio, in 1998. At age 20, he moved to Paris Saint-Germain in France before signing for Barcelona in 2003. In his second season with Barcelona, he won his first FIFA World Player of the Year award as Barcelona won the 2004–05 La Liga title. The season that followed is considered one of the best in his career as he was integral in Barcelona winning the 2005–06 UEFA Champions League, their first in fourteen years, and another La Liga title, giving Ronaldinho his first career double, receiving the 2005 Ballon d'Or and his second FIFA World Player of the Year in the process. After scoring two spectacular solo goals in the first 2005–06 El Clásico, Ronaldinho became the second Barcelona player, after Diego Maradona in 1983, to receive a standing ovation from Real Madrid fans at the Santiago Bernabéu.
Following a second-place La Liga finish to Real Madrid in the 2006–07 season and an injury-plagued 2007–08 season, Ronaldinho suffered a decline in his performances—often put down to a decrease in dedication and focus having achieved so much in the sport—and departed Barcelona to join AC Milan, where he won the 2010–11 Serie A. He returned to Brazil to play for Flamengo in 2011 and Atlético Mineiro a year later where he won the 2013 Copa Libertadores, before moving to Mexico to play for Querétaro and then back to Brazil to play for Fluminense in 2015. Ronaldinho accumulated numerous other individual awards in his career: he was included in the UEFA Team of the Year and the FIFA World XI three times each, and was named UEFA Club Footballer of the Year for the 2005–06 season and South American Footballer of the Year in 2013; in 2004, he was named by Pelé in the FIFA 100 list of the world's greatest living players.
In his international career with Brazil, Ronaldinho earned 97 caps and scored 33 goals and represented his country in two FIFA World Cups. After debuting with the Seleção by winning the 1999 Copa América, he was an integral part of the 2002 FIFA World Cup-winning team, starring alongside Ronaldo and Rivaldo in an attacking trio, and was named in the FIFA World Cup All-Star Team. As captain, he led his team to the 2005 FIFA Confederations Cup title and was named man of the match in the final. He also captained the Brazil Olympic team to a bronze medal in men's football at the 2008 Summer Olympics.

",https://en.wikipedia.org/wiki/Ronaldinho
Mexico,47000000.0,Dominik Lipa,"This list contains the top 50 accounts with the largest number of followers on the Chinese social media platform TikTok, which was merged with musical.ly in 2018. The most-followed individual on the platform is Khaby Lame, with over 153 million followers. He surpassed the previous most-followed account, Charli D'Amelio, on 22 June 2022.",https://en.wikipedia.org/wiki/List_of_most-followed_TikTok_accounts
Germany,44000000.0,Younes Zarou,"This list contains the top 50 accounts with the largest number of followers on the Chinese social media platform TikTok, which was merged with musical.ly in 2018. The most-followed individual on the platform is Khaby Lame, with over 153 million followers. He surpassed the previous most-followed account, Charli D'Amelio, on 22 June 2022.",https://en.wikipedia.org/wiki/List_of_most-followed_TikTok_accounts
Ireland,40910748.0,Niall Horan,"Niall James Horan ( NY-uhl HAW-ruhn; born 13 September 1993) is an Irish singer-songwriter. He rose to prominence as a member of the boy band One Direction, formed in 2010 on the singing competition The X Factor. The group released five albums and went on to become one of the best-selling boy bands of all time. Following the band's hiatus in 2016, Horan signed a recording deal as a solo artist with Capitol Records and has since released two albums: Flicker (2017) and Heartbreak Weather (2020). 
Flicker debuted at number one in Ireland and the US, and reached the top three  in Australia and the UK. The album's first two singles, ""This Town"" and ""Slow Hands"", reached the top twenty in several countries. Heartbreak Weather was released in March 2020, and debuted at number one in the UK, Ireland and Mexico, and at number four in the US.

",https://en.wikipedia.org/wiki/Niall_Horan
Japan,40400000.0,Jun'ya,"Jun'ya or Junya (written: 純也, 純弥, 純彌, 純矢, 順也, 淳也, 淳弥, 淳矢, 淳哉, 惇也, 準也, 潤也, 潤哉 or 準弥) is a masculine Japanese given name. Notable people with the name include:

Junya Enoki (born 1988), Japanese actor and voice actor
Junya Hosokawa (細川 淳矢, born 1984), Japanese footballer
Junya Ikeda (池田 純矢, born 1992), Japanese actor and voice actor
Junya Inoue (井上 淳哉, born 1971), Japanese manga artist
Jun'ya Ishigami (石上 純也, born 1974), Japanese architect
Junya Kato (加藤 潤也, born 1994), Japanese footballer
Junya Kodo (小堂 準也, born 1983), Japanese mixed martial artist
Junya Koga (古賀 淳也, born 1987), Japanese swimmer
Jun'ya Koizumi (小泉 純也, 1904–1969), Japanese politician
Junya Kuno (久野 純弥, born 1988), Japanese footballer
Junya Kurose (黒瀬 純哉, born July 9, 1994), Japanese footballer
Junya Nakano (仲野 順也, born 1971), Japanese video game composer
Junya Nodake (野嶽 惇也, born 1994), Japanese footballer
Junya Ogawa (小川 淳也, born 1971), Japanese politician
Junya Osaki (大﨑 淳矢, born 1991), Japanese footballer
Junya Ōta (太田 順也, born 1977), Japanese programmer
Junya Sano (佐野 淳哉, born 1982), Japanese cyclist
Junya Satō (佐藤 純彌, born 1932), Japanese film director
Junya Suzuki (footballer, born January 1996) (鈴木 準弥), Japanese footballer
Junya Suzuki (footballer, born May 1996) (鈴木 順也), Japanese footballer
Junya Takahashi (高橋 潤哉, born 1997), Japanese footballer
Junya Tanaka (footballer, born 1983) (田中 淳也), Japanese footballer
Junya Tanaka (田中 順也, born 1987), Japanese footballer
Junya Tashiro (born 1974), Japanese fashion designer
Junya Watanabe (渡辺 淳弥, born 1961), Japanese fashion designer
Junya Yamashiro (山城 純也, born 1985), Japanese footballer
Jun'ya Yokota (横田 順彌, 1945-2019), science fiction writer and cultural historian",https://en.wikipedia.org/wiki/Jun%27ya
