,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
1063,Singapore,7,"Clementi, Singapore",http://www.wikidata.org/entity/Q4259064,wd:Q4259064,962336,planning area and residential town in Singapore,"Clementi (, ;) is a planning area and residential town located at the easternmost fringe of the West Region of Singapore. The town borders Bukit Batok to the north, Bukit Timah to the northeast, Queenstown to the east and Jurong East to the west.","https://en.wikipedia.org/wiki/Clementi,_Singapore"
1065,Slovakia,82,Žilina,http://www.wikidata.org/entity/Q25797,wd:Q25797,311613,capital of the Žilina region in north-western Slovakia,"Žilina (Slovak pronunciation: [ˈʐilina]; Hungarian: Zsolna, [ʒolnɒ]; German: Sillein, [ziˈlaɪ̯n] or [ˈzɪlaɪ̯n]; Polish: Żylina [ʐɨˈlina], names in other languages) is a city in north-western Slovakia, around 200 kilometres (120 mi) from the capital Bratislava, close to both the Czech and Polish borders. It is the fourth largest city of Slovakia with a population of approximately 80,000, an important industrial center, the largest city on the Váh river, and the seat of a kraj (Žilina Region) and of an okres (Žilina District). It belongs to the Upper Váh region of tourism.

",https://en.wikipedia.org/wiki/%C5%BDilina
1085,Slovenia,94,Maribor,http://www.wikidata.org/entity/Q1010,wd:Q1010,20670,city in Slovenia,"Maribor (UK:  MARR-ib-or, US:  MAR-, Slovene: [ˈmáːɾibɔɾ] (listen); also known by other historical names) is the second-largest city in Slovenia and the largest city of the traditional region of Lower Styria. It is also the seat of the City Municipality of Maribor, the seat of the Drava statistical region and the Eastern Slovenia region. Maribor is also the economic, administrative, educational, and cultural centre of eastern Slovenia.
Maribor was first mentioned as a castle in 1164, as a settlement in 1209, and as a city in 1254. Like most Slovene ethnic territory, Maribor was under Habsburg rule until 1918, when Rudolf Maister and his men secured the city for the State of Slovenes, Croats and Serbs, which then joined the Kingdom of Serbia to form the Kingdom of Yugoslavia. In 1991 Maribor became part of independent Slovenia.
Maribor, along with the Portuguese city of Guimarães, was selected the European Capital of Culture for 2012.

",https://en.wikipedia.org/wiki/Maribor
1105,Solomon Islands,117,Honiara,http://www.wikidata.org/entity/Q40921,wd:Q40921,23868731,"capital of Solomon Islands, on the tropical island Guadalcanal","Honiara () is the capital and largest city of the Solomon Islands, situated on the northwestern coast of Guadalcanal. As of 2021, it had a population of 92,344 people. The city is served by Honiara International Airport and the seaport of Point Cruz, and lies along the Kukum Highway.
The airport area to the east of Honiara was the site of a battle between the United States and the Japanese during the Guadalcanal Campaign in World War II, the Battle of Henderson Field of 1942, from which America emerged victorious. After Honiara became the new administrative centre of the British Solomon Islands Protectorate in 1952 with the addition of many administrative buildings, the town began to develop and grow in population. Since the late 1990s, Honiara has suffered a turbulent history of ethnic violence and political unrest and is scarred by rioting. A coup attempt in June 2000 resulted in violent rebellions and fighting between the ethnic Malaitans of the Malaita Eagle Force (MEF) and the Guadalcanal natives of the Isatabu Freedom Movement (IFM).
Although a peace agreement was made in October 2000, violence ensued in the city streets in March 2002 when two diplomats from New Zealand and several others were murdered. In July 2003, conditions had become so bad in Honiara that the Regional Assistance Mission to Solomon Islands (RAMSI), consisting of multiple Pacific nations under Australian leadership, was invited into the country by the Solomons Government to restore order. In 2006, riots broke out following the election of Snyder Rini as Prime Minister, destroying a part of Chinatown and making more than 1,000 Chinese residents homeless. The riots devastated the town and tourism in the city and the islands was severely affected.
Honiara contains the majority of the major government buildings and institutions of Solomon Islands. The National Parliament of Solomon Islands, Honiara Solomon Islands College of Higher Education, International School in Honiara and University of the South Pacific Solomon Islands are located in Honiara as is the national museum and Honiara Market. Politically Honiara is divided into three parliamentary constituencies, electing three of the 50 members of the National Parliament. These constituencies, East Honiara, Central Honiara and West Honiara, are three of only six constituencies in the country to have an electorate of over 10,000 people.
Honiara is predominantly Christian and is served by the headquarters of the Church of the Province of Melanesia (Anglican), the Roman Catholic Archdiocese of Honiara, the South Seas Evangelical Church, the United Church, the Seventh-day Adventist Church and other Christian churches.",https://en.wikipedia.org/wiki/Honiara
1106,Somalia,35,Barawa,http://www.wikidata.org/entity/Q613246,wd:Q613246,3641322,village in Somalia,"Barawa (Somali: Baraawe, Maay: Barawy, Arabic: ﺑﺮﺍﻭة Barāwa), also known as Barawe and Brava, is the capital of the South West State of Somalia. It functions as a port town in the southwestern Lower Shebelle region of Somalia. Facing the Indian Ocean, Barawa serves as the main port of the South West State.",https://en.wikipedia.org/wiki/Barawa
1107,South Africa,76,Mbombela,http://www.wikidata.org/entity/Q170313,wd:Q170313,509924,"city in Mpumalanga, South Africa","Mbombela (previously known as Nelspruit) is a city in northeastern South Africa. It is the capital of the Mpumalanga province. Located on the Crocodile River, Mbombela lies about 110 km (68 mi) by road west of the Mozambique border, 330 km (210 mi) east of Johannesburg and about 82 km (51 mi) north of the Eswatini border. Mbombela was one of the host cities of the 2010 FIFA World Cup.",https://en.wikipedia.org/wiki/Mbombela
1112,South Korea,38,Taebaek,http://www.wikidata.org/entity/Q42150,wd:Q42150,393083,"city in Gangwon Province, South Korea","Taebaek (Korean pronunciation: [tʰɛ̝.bɛ̝k̚]) is a city in Gangwon province, South Korea. Its name is shared with that of the Taebaek Mountains. Situated at an altitude of 650 to 700 m (2,130 to 2,300 ft), Taebaek is the highest city in South Korea.

",https://en.wikipedia.org/wiki/Taebaek
1119,South Sudan,33,"Aweil, South Sudan",http://www.wikidata.org/entity/Q791685,wd:Q791685,13837986,city,Aweil is a city in South Sudan and the capital of the Northern Bahr el Ghazal.,"https://en.wikipedia.org/wiki/Aweil,_South_Sudan"
1120,Spain,142,Ceuta,http://www.wikidata.org/entity/Q5823,wd:Q5823,6443,autonomous city of Spain in North Africa,"Ceuta (UK: , US: , Spanish: [ˈθewta]; Berber languages: Sebta; Arabic: سَبْتَة, romanized: Sabtah) is a Spanish autonomous city on the north coast of Africa.
Bordered by Morocco, it lies along the boundary between the Mediterranean Sea and the Atlantic Ocean. It is one of the several Spanish territories in Africa and, along with Melilla and the Canary Islands, one of the only permanently inhabited by a civilian population. It was a regular municipality belonging to the province of Cádiz prior to the passing of its Statute of Autonomy in March 1995, thenceforth becoming an autonomous city.
Ceuta, like Melilla and the Canary Islands, was classified as a free port before Spain joined the European Union. Its population consists of Christians, Muslims, and small minorities of Sephardic Jews and ethnic Sindhis from modern-day Pakistan.
Spanish is the only official language. Darija Arabic is also spoken by 15–20% of the population.",https://en.wikipedia.org/wiki/Ceuta
1140,Sri Lanka,69,Anuradhapura,http://www.wikidata.org/entity/Q5724,wd:Q5724,285857,city in Sri Lanka,"Anuradhapura (Sinhala: අනුරාධපුරය, romanized: Anurādhapuraya; Tamil: அனுராதபுரம், romanized: Aṉurātapuram) is a major city in Sri Lanka. It is the capital city of North Central Province, Sri Lanka and the capital of Anuradhapura District. Anuradhapura is one of the ancient capitals of Sri Lanka, famous for its well-preserved ruins of an ancient Sinhala civilization. It was the third capital of the kingdom of Rajarata, following the kingdoms of Tambapanni and Upatissa Nuwara. 
The city, now a World Heritage Site, was the centre of Theravada Buddhism for many centuries. The city lies 205 km (127 mi) north of the current capital of Colombo in the North Central Province, on the banks of the historic Malvathu River. It is one of the oldest continuously inhabited cities in the world and one of the eight World Heritage Sites of Sri Lanka.

",https://en.wikipedia.org/wiki/Anuradhapura
1147,State of Palestine,146,Bethlehem,http://www.wikidata.org/entity/Q5776,wd:Q5776,4312,city in the State of Palestine,"Bethlehem (; Arabic: بيت لحم Bayt Laḥm, ""House of Meat""; Hebrew: בֵּית לֶחֶם Bet Leḥem, Hebrew pronunciation: [bet ˈleχem], ""House of Bread""; Ancient Greek: Βηθλεέμ Greek pronunciation: [bɛːtʰle.ém]; Latin: Bethleem; initially named after Canaanite fertility god Laḫmu) is a city in the central West Bank, Palestine, about 10 km (6.2 miles) south of Jerusalem. Its population is approximately 25,000, and it is the capital of the Bethlehem Governorate. The economy is primarily tourist-driven, peaking during the Christmas season, when Christians make pilgrimage to the Church of the Nativity. The important holy site of Rachel's Tomb is at the northern entrance of Bethlehem, though not freely accessible to the city's own inhabitants and in general Palestinians living in the occupied West Bank due to the Israeli West Bank barrier.
The earliest known mention of Bethlehem was in the Amarna correspondence of 1350–1330 BCE when the town was inhabited by the Canaanites. The Hebrew Bible, which says that the city of Bethlehem was built up as a fortified city by Rehoboam, identifies it as the city David was from and where he was anointed as the king of Israel. The Gospels of Matthew and Luke identify Bethlehem as the birthplace of Jesus. Bethlehem was destroyed by the Emperor Hadrian during the second-century Bar Kokhba revolt; its rebuilding was promoted by Empress Helena, mother of Constantine the Great, who commissioned the building of its great Church of the Nativity in 327 CE. The church was badly damaged by the Samaritans, who sacked it during a revolt in 529, but was rebuilt a century later by Emperor Justinian I.
Bethlehem became part of Jund Filastin following the Muslim conquest in 637. Muslim rule continued in Bethlehem until its conquest in 1099 by a crusading army, who replaced the town's Greek Orthodox clergy with a Latin one. In the mid-13th century, the Mamluks demolished the city's walls, which were subsequently rebuilt under the Ottomans in the early 16th century. Control of Bethlehem passed from the Ottomans to the British at the end of World War I. Bethlehem came under Jordanian rule during the 1948 Arab-Israeli War and was later captured by Israel in the 1967 Six-Day War. Since the 1995 Oslo Accords, Bethlehem has been administered by the Palestinian Authority.Following an influx of refugees as a result of Israeli advances in the 1967 war, Bethlehem has a Muslim majority, but is still home to a significant Palestinian Christian community. It is now encircled and encroached upon by dozens of Israeli settlements and the Israeli West Bank barrier, which separates both Muslim and Christian communities from their land and livelihoods, and sees a steady exodus from both communities.",https://en.wikipedia.org/wiki/Bethlehem
1152,Sudan,28,Suakin,http://www.wikidata.org/entity/Q571215,wd:Q571215,1124174,port in north-eastern Sudan on the west coast of the Red Sea,"Suakin or Sawakin (Arabic: سواكن, romanized: Sawákin, Beja: Oosook) is a port city in northeastern Sudan, on the west coast of the Red Sea. It was formerly the region's chief port, but is now secondary to Port Sudan, about 50 kilometres (30 mi) north.
Suakin used to be considered the height of medieval luxury on the Red Sea, but the old city built of coral is now in ruins. In 1983 it had a population of 18,030 and the 2009 estimate is 43,337. Ferries run daily from Suakin to Jeddah in Saudi Arabia.",https://en.wikipedia.org/wiki/Suakin
1154,Suriname,24,Moengo,http://www.wikidata.org/entity/Q24226,wd:Q24226,2418398,town in Suriname,"Moengo (Dutch pronunciation: [ˈmuŋ.ɡo]) is a town in Suriname, located in the Marowijne district, between Paramaribo and the border town Albina on the Cottica River. Moengo is also a resort (municipality) in the district of Marowijne. Moengo was the capital of Marowijne District between 1932 and 1945. The current capital is Albina.

",https://en.wikipedia.org/wiki/Moengo
1158,Sweden,102,Lund,http://www.wikidata.org/entity/Q2167,wd:Q2167,1019389,"urban area in Lund Municipality, Sweden","Lund (, US also  LU(U)ND, Swedish: [ˈlɵnːd] (listen)) is a city in the southern Swedish province of Scania, across the Öresund strait from Copenhagen. The town had 91,940 inhabitants out of a municipal total of 121,510 as of 2018. It is the seat of Lund Municipality, Scania County. The Öresund Region, which includes Lund, is home to more than 4.1 million people.Archeologists date the foundation of Lund to around 990, when Scania was part of Denmark. From 1103 it was the seat of the Catholic Metropolitan Archdiocese of Lund, and the towering Lund Cathedral, built circa 1090–1145, still stands at the centre of the town. Denmark ceded the city to Sweden in the Treaty of Roskilde in 1658, and its status as part of Sweden was formalised in 1720.
Lund University, established in 1666, is one of Scandinavia's oldest and largest institutions for education and research.  The university and its buildings dominate much of the centre of the city, and have led to Lund becoming a regional centre for high tech industry.",https://en.wikipedia.org/wiki/Lund
1178,Switzerland,116,Lucerne,http://www.wikidata.org/entity/Q4191,wd:Q4191,184017,"city on Lake Lucerne, in central Switzerland","Lucerne ( loo-SURN, French: [lysɛʁn] (listen)) or Luzern (Swiss Standard German: [luˈtsɛrn] (listen)) is a city in central Switzerland, in the German-speaking portion of the country. Lucerne is the capital of the canton of Lucerne and part of the district of the same name. With a population of approximately 82,000 people, Lucerne is the most populous city in Central Switzerland, and a nexus of economics, transportation, culture, and media in the region. The city's urban area consists of 19 municipalities and towns with an overall population of about 220,000 people.Owing to its location on the shores of Lake Lucerne (German: Vierwaldstättersee) and its outflow, the river Reuss, within sight of the mounts Pilatus and Rigi in the Swiss Alps, Lucerne has long been a destination for tourists. One of the city's landmarks is the Chapel Bridge (German: Kapellbrücke), a wooden bridge first erected in the 14th century.
The official language of Lucerne is German, but the main spoken language is the local variant of the Alemannic Swiss German dialect, Lucerne German.",https://en.wikipedia.org/wiki/Lucerne
1198,Syria,61,Tartus,http://www.wikidata.org/entity/Q174916,wd:Q174916,879212,city in Syria,"Tartus (Arabic: طَرْطُوس / ALA-LC: Ṭarṭūs; known in the County of Tripoli as Tortosa and also transliterated Tartous) is a city on the Mediterranean coast of Syria. It is the second largest port city in Syria (after Latakia), and the largest city in Tartus Governorate. Until the 1970s, Tartus was under the governance of 'Latakia' governor, then it became a separate governorate. The population is 115,769 (2004 census). In the summer it is a vacation spot for many Syrians. Many vacation compounds and resorts are located in the region. The port holds a small Russian naval facility.",https://en.wikipedia.org/wiki/Tartus
1216,São Tomé and Príncipe,132,São Tomé,http://www.wikidata.org/entity/Q3932,wd:Q3932,293236,capital city of São Tomé and Príncipe,"São Tomé is the capital and largest city of the Central African island country of São Tomé and Príncipe. Its name is Portuguese for ""Saint Thomas"". Founded in the 15th century, it is one of Africa's oldest colonial cities.

",https://en.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9
1217,Taiwan,26,Yilan City,http://www.wikidata.org/entity/Q680842,wd:Q680842,942101,County-controlled city in Yilan County,"Yilan City (Mandarin pinyin: yí lán shì; Hokkien POJ: Gî-lân-chhī) is a county-administered city and the county seat of Yilan County, Taiwan Province, Republic of China. The city lies on the north side of the Lanyang River.

",https://en.wikipedia.org/wiki/Yilan_City
1230,Tajikistan,57,Khorugh,http://www.wikidata.org/entity/Q467501,wd:Q467501,439877,city,"The town of Khorugh (Russian: Хорог, romanized: Khorog, Tajik: Хоруғ, Persian: خاروغ, romanized: Khārūgh, Latin Tajik alphabet: Xoruƣ) is the capital of the Gorno-Badakhshan (Russian: Горно-Бадахшанская автономная область, romanized: Gorno-Badahšanskaja avtonomnaja oblastj; Tajik: Кӯҳистони Бадахшон, Köhistoni Badaxshon, ""Badakhshan Mountainous Region"") Autonomous Region (GBAO) in Tajikistan. It is also the capital of the Shughnon District of Gorno-Badakhshan. It has a population of 30,500 (2020 estim.).Khorugh is 2,200 metres (7,200 ft) above sea level in the Pamir Mountains (ancient Mount Imeon) at the confluence of the rivers Ghunt and Panj. The city is bounded to the south (Nivodak) and to the north (Tem) by the deltas of the Shakhdara and Ghunt, respectively. The two rivers merge in the eastern part of the city flow through the city, dividing it almost evenly until its delta in the Panj, on the border with Afghanistan. Khorugh is known for its poplar trees that dominate the flora of the city.

",https://en.wikipedia.org/wiki/Khorugh
1239,Tanzania,39,Mtwara,http://www.wikidata.org/entity/Q646684,wd:Q646684,2639614,city,"Mtwara (Portuguese: Montewara) is the capital city of Mtwara Region in southeastern Tanzania. In the 1940s, it was planned and constructed as the export facility for the disastrous Tanganyika groundnut scheme, but was somewhat neglected when the scheme was abandoned in 1951. The city is spread out over a large area planned to accommodate up to 200,000 people. The present population is around 108,000. As part of the development associated with the failed Tanganyika groundnut scheme, Mtwara features a deep-water port that can accommodate ocean-going vessels, and a range of large municipal buildings, including a post office. Recent improvements in the port made it possible for big container ships to berth there.

",https://en.wikipedia.org/wiki/Mtwara
1243,Thailand,56,Phra Nakhon Si Ayutthaya,http://www.wikidata.org/entity/Q203370,wd:Q203370,47777252,"city in Phra Nakhon Si Ayutthaya province, Thailand","Phra Nakhon Si Ayutthaya (Thai: พระนครศรีอยุธยา, pronounced [pʰráʔ ná(ʔ).kʰɔ̄ːn sǐː ʔā.jút.tʰā.jāː]; also spelled ""Ayudhya""), or locally and simply Ayutthaya, is the former capital of Phra Nakhon Si Ayutthaya Province in Thailand. It is located on an island on the confluence of the Chao Phraya and Pa Sak rivers.",https://en.wikipedia.org/wiki/Phra_Nakhon_Si_Ayutthaya_(city)
1252,Thailand,32,Hua Hin,http://www.wikidata.org/entity/Q667576,wd:Q667576,31188861,"town in Prachuap Khiri Khan province, Thailand",error,error
1255,The Bahamas,35,Freeport,http://www.wikidata.org/entity/Q867573,wd:Q867573,954430,"city, district and free trade zone on Grand Bahama","Freeport is a city, district and free trade zone on the island of Grand Bahama of the northwest Bahamas. In 1955, Wallace Groves, a Virginian financier with lumber interests in Grand Bahama, was granted 20,000 hectares (50,000 acres) of pineyard with substantial areas of swamp and scrubland by the Bahamian government with a mandate to economically develop the area. Freeport has grown to become the second most populous city in the Bahamas.
The main airport serving the city is the Grand Bahama International Airport, which receives domestic flights from various islands of the Bahamas as well as several international flights from the United States and Canada. Freeport is also served by domestic Bahamian ferry services to other islands.
The Grand Bahama Port Authority (GBPA) operates the free trade zone, under the Hawksbill Creek Agreement signed in August 1955 whereby the Bahamian government agreed that businesses in the Freeport area would pay no taxes before 1980, later extended to 2054. The area of the land grants within which the Hawksbill Creek Agreement applies has been increased to 56,000 hectares (138,000 acres).","https://en.wikipedia.org/wiki/Freeport,_Bahamas"
1256,The Gambia,152,Banjul,http://www.wikidata.org/entity/Q3726,wd:Q3726,69666,capital of The Gambia,"Banjul (UK: , US: ), officially the City of Banjul, is the capital and fourth largest city of The Gambia. It is the centre of the eponymous administrative division which is home to an estimated 400,000 residents, making it The Gambia's largest and most densely populated metropolitan area. Banjul is on St Mary's Island (Banjul Island), where the Gambia River enters the Atlantic Ocean. The population of the city proper is 31,301, with the Greater Banjul Area, which includes the City of Banjul and the Kanifing Municipal Council, at a population of 413,397 (2013 census). The island is connected to the mainland to the west and the rest of Greater Banjul Area via bridges. There are also ferries linking Banjul to the mainland at the other side of the river.
From 19th Century to 1973, the city was known as Bathurst.",https://en.wikipedia.org/wiki/Banjul
1257,Togo,16,Bassar,http://www.wikidata.org/entity/Q810474,wd:Q810474,1452663,city in Togo,"Bassar is a town in Bassar Prefecture, Kara Region in Togo, situated west of Kara. The town borders Tatale which is in Ghana. The town has a population of 64,888.",https://en.wikipedia.org/wiki/Bassar
1258,Tonga,111,Nuku'alofa,http://www.wikidata.org/entity/Q38834,wd:Q38834,57356,capital city of Tonga,"Nukuʻalofa is the capital of Tonga. It is located on the north coast of the island of Tongatapu, in the country's southernmost island group.",https://en.wikipedia.org/wiki/Nuku%CA%BBalofa
1259,Trinidad and Tobago,125,Port of Spain,http://www.wikidata.org/entity/Q39178,wd:Q39178,57393,capital of Trinidad and Tobago,"Port of Spain (Spanish: Puerto España), officially the City of Port of Spain (also stylized Port-of-Spain), is the capital city of Trinidad and Tobago, the country's second-largest city after San Fernando, and the third largest municipality after Chaguanas and San Fernando. The city has a municipal population of 37,074 (2011 census), an urban population of 81,142 (2011 estimate) and a transient daily population of 250,000. It is located on the Gulf of Paria, on the northwest coast of the island of Trinidad and is part of a larger conurbation stretching from Chaguaramas in the west to Arima in the east with an estimated population of 600,000.The city serves primarily as a retail and administrative centre and it has been the capital of the island since 1757. It is also an important financial services centre for the Caribbean and is home to two of the largest banks in the region.
Port of Spain was also the de facto capital of the short-lived West Indies Federation, which united the Caribbean.
The city is also home to the largest container port on the island and is one of several shipping hubs of the Caribbean, exporting both agricultural products and manufactured goods. Bauxite from Guyana is trans-shipped via facilities at Chaguaramas, about 8 kilometres (5 mi) west of the city. The pre-lenten Carnival is the city's main annual cultural festival and tourist attraction.
Today, Port of Spain is a leading city in the Caribbean region. Trinidad and Tobago hosted the Fifth Summit of the Americas in 2009, whose guests included US President Barack Obama and US Secretary of State Hillary Clinton.Port of Spain is also home to the biggest and most successful stock exchange in the Caribbean, the Trinidad and Tobago Stock Exchange (TTSE). The Nicholas Tower, as well as other skyscrapers, are well known throughout the region. These buildings dominate the city's skyline.  Some of the tallest skyscrapers in the Caribbean are located in Port of Spain.",https://en.wikipedia.org/wiki/Port_of_Spain
1262,Tunisia,8,Zaouiet Sousse,http://www.wikidata.org/entity/Q3574797,wd:Q3574797,26046285,Tunisian town,"Zaouiet Sousse is a town and commune in the Sousse Governorate, Tunisia. As of 2014 it had a population of 20,681.It constitutes an agricultural village essentially centered on olive growing and cattle breeding. It is also a major producer of milk, transported from a collection center to the dairies of Sidi Bou Ali.",https://en.wikipedia.org/wiki/Zaouiet_Sousse
1264,Turkey,74,Sinop,http://www.wikidata.org/entity/Q599416,wd:Q599416,195267,city in Turkey,"Sinop, historically known as Sinope (; Greek: Σινώπη, romanized: Sinōpē), is a city on the isthmus of İnce Burun (İnceburun, Cape Ince), near Cape Sinope (Sinop Burnu, Boztepe Cape, Boztepe Burnu) which is situated on the northernmost edge of the Turkish side of the Black Sea coast, in the ancient region of Paphlagonia, in modern-day northern Turkey.  The city serves as the capital of Sinop Province.","https://en.wikipedia.org/wiki/Sinop,_Turkey"
1284,Turkmenistan,165,Ashgabat,http://www.wikidata.org/entity/Q23438,wd:Q23438,56569,capital city of Turkmenistan,"Ashgabat (Turkmen: Aşgabat; Ашгабат, pronounced [ɑʃʁɑˈbɑt], Persian: عشق آباد; Russian: Ашхабад), formerly named Poltoratsk (Russian: Полтора́цк, IPA: [pəltɐˈratsk]) between 1919 and 1927, is the capital and the largest city of Turkmenistan. It is situated between the Karakum Desert and the Kopet Dag mountain range in Central Asia. It is also near the Iran-Turkmenistan border.
The city was founded in 1881 on the basis of an Ahal Teke tribal village, and made the capital of the Turkmen Soviet Socialist Republic in 1924. Much of the city was destroyed by the 1948 Ashgabat earthquake but has since been extensively rebuilt under the rule of Saparmurat Niyazov’s ""White City"" urban renewal project, resulting in monumental projects sheathed in costly white marble. The Soviet-era Karakum Canal runs through the city, carrying waters from the Amu Darya from east to west. Since 2019, the city has been recognized as having one of the highest costs of living in the world largely due to Turkmenistan's inflation and import issues.",https://en.wikipedia.org/wiki/Ashgabat
1289,Tuvalu,109,Funafuti,http://www.wikidata.org/entity/Q34126,wd:Q34126,19359782,atoll and capital of Tuvalu,"Funafuti is an atoll and the capital of the island nation of Tuvalu. It has a population of 6,320 people (2017 census), making it the country's most populous atoll, with 60.15 per cent of Tuvalu's population. It consists of a narrow sweep of land between 20 and 400 metres (66 and 1,312 feet) wide, encircling a large lagoon (Te Namo) 18 km (11 miles) long and 14 km (9 miles) wide. The average depth of the Funafuti lagoon is about 20 fathoms (36.5 metres or 120 feet). With a surface area of 275 square kilometres (106.2 sq mi), it is by far the largest lagoon in Tuvalu. The land area of the 33 islets around the atoll of Funafuti totals 2.4 square kilometres (0.9 sq mi); taken together, they constitute less than one per cent of the total area of the atoll. Cargo ships can enter Funafuti's lagoon and dock at the port facilities on Fongafale.
The capital of Tuvalu is sometimes said to be Fongafale or Vaiaku, but, officially, the entire atoll of Funafuti is its capital, since it has a single government that is responsible for the whole atoll.",https://en.wikipedia.org/wiki/Funafuti
1290,Uganda,58,Entebbe,http://www.wikidata.org/entity/Q211970,wd:Q211970,297696,city in Uganda,"Entebbe is a city in Central Uganda. Located on a Lake Victoria peninsula, approximately 36 kilometres (22 mi) southwest of the Ugandan capital city, Kampala. Entebbe was once the seat of government for the Protectorate of Uganda prior to independence, in 1962. The city is the location of Entebbe International Airport, Uganda's largest commercial and military airport, best known for the Israeli rescue of 100 hostages kidnapped by the militant group of the PFLP-EO and Revolutionary Cells (RZ) organizations. Entebbe is also the location of State House, the official office and residence of the President of Uganda.

",https://en.wikipedia.org/wiki/Entebbe
1291,Ukraine,51,Kovel,http://www.wikidata.org/entity/Q156704,wd:Q156704,512802,city of regional significance of Ukraine,"Kovel (Ukrainian: Ко́вель, romanized: Kovel’, Polish: Kowel, Yiddish: קאָוועל) is a city in Volyn Oblast (province), in northwestern Ukraine. Serving as the administrative center of Kovel Raion (district), the town itself is designated as a town of oblast significance and is not part of the raion. Population: 67,991 (2021 est.)Kovel gives its name to one of the oldest runic inscriptions which were lost during World War II. The Kovel spearhead, unearthed near the town in 1858, contained text in Gothic (illustration).",https://en.wikipedia.org/wiki/Kovel
1311,United Arab Emirates,35,Fujairah,http://www.wikidata.org/entity/Q4045,wd:Q4045,58033142,capital of the Emirate of Fujairah,"Fujairah City (Arabic: الفجيرة) is the capital of the emirate of Fujairah in the United Arab Emirates. It is the seventh-largest city in UAE, located on the Gulf of Oman (part of the Indian Ocean). It is the only Emirati capital city on the UAE's east coast. The city of Fujairah is an industrial and commercial hub located on the east coast of the Indian Ocean that sits at the foothills of the Hajar Mountains.

",https://en.wikipedia.org/wiki/Fujairah
1313,United Kingdom,200,Gibraltar,http://www.wikidata.org/entity/Q1410,wd:Q1410,7607314,British Overseas Territory,"Gibraltar ( jih-BRAWL-tər, Spanish: [xiβɾalˈtaɾ]) is a British Overseas Territory located at the southern tip of the Iberian Peninsula. It has an area of 6.7 km2 (2.6 sq mi) and is bordered to the north by Spain. The landscape is dominated by the Rock of Gibraltar, at the foot of which is a densely populated town area, home to over 32,000 people, primarily Gibraltarians.In 1704, Anglo-Dutch forces captured Gibraltar from Spain during the War of the Spanish Succession. The territory was ceded to Great Britain in perpetuity under the Treaty of Utrecht in 1713. It became an important base for the Royal Navy, particularly during the Napoleonic Wars and World War II, as it controlled the narrow entrance and exit to the Mediterranean Sea, the Strait of Gibraltar, which is only 14.3 km (8.9 mi) wide. This choke point remains strategically important, with half the world's seaborne trade passing through it. Gibraltar's economy is based largely on tourism, online gambling, financial services, and bunkering.The sovereignty of Gibraltar is a point of contention in Anglo-Spanish relations, as Spain asserts a claim to the territory. Gibraltarians overwhelmingly rejected proposals for Spanish sovereignty in a 1967 referendum, and for shared sovereignty in a 2002 referendum. Nevertheless, Gibraltar maintains close economic and cultural links with Spain, with many Gibraltarians speaking Spanish as well as a local dialect known as Llanito.
On 31 January 2020, the UK and Gibraltar left the European Union. In December 2020, the UK and Spain agreed in principle to a basis on which the UK and the EU might negotiate terms for Gibraltar to participate in aspects of the Schengen Agreement.",https://en.wikipedia.org/wiki/Gibraltar
