,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
1838,South Korea,41,Sun Myung Moon,http://www.wikidata.org/entity/Q296734,wd:Q296734,29074,Korean religious leader,"Sun Myung Moon (Korean: 문선명; Hanja: 文鮮明; born Yong Myung Moon; 6 January 1920 – 3 September 2012) was a Korean religious leader, also known for his business ventures and support for political causes. A messiah claimant, he was the founder of the Unification movement (members of which considered him and his wife Hak Ja Han to be their ""True Parents""), and of its widely noted ""Blessing"" or mass wedding ceremony, and the author of its unique theology the Divine Principle. He was an anti-communist and an advocate for Korean reunification, for which he was recognized by the governments of both North and South Korea. Businesses he promoted included News World Communications, an international news media corporation known for its American subsidiary The Washington Times, and Tongil Group, a South Korean business group (chaebol), as well as other related organizations.Moon was born in what is now North Korea. When he was a child, his family converted to Christianity. In 1947, he was convicted by the North Korean government of spying for South Korea and given a five-year sentence to the Hŭngnam labour camp. Moon and the other prisoners were freed by United Nations and United States troops in 1950 during the Korean War. In 1954, he founded the Holy Spirit Association for the Unification of World Christianity in Seoul, South Korea, based on conservative, family-oriented teachings from new interpretations of the Bible. In 1971, he moved to the United States and became well known after giving a series of public speeches on his beliefs. In the 1982 case United States v. Sun Myung Moon he was found guilty of willfully filing false federal income tax returns and sentenced to 18 months in federal prison.  His case generated protests from clergy and civil libertarians, who said that the trial was biased against him. After his prison sentence Moon began calling himself humanity's Messiah, and officially conferred the title of ""Messiah"" on himself in 1992.Moon was criticized for making high demands of his followers. His wedding ceremonies also drew criticism, especially after members of other churches took part, including Roman Catholic archbishop Emmanuel Milingo. He was also criticized for his relationships with political and religious figures, including US presidents Richard Nixon, George H. W. Bush and George W. Bush, Soviet president Mikhail Gorbachev, North Korean president Kim Il-sung, and Nation of Islam leader Louis Farrakhan.",https://en.wikipedia.org/wiki/Sun_Myung_Moon
1858,South Sudan,8,Paride Taban,http://www.wikidata.org/entity/Q1795606,wd:Q1795606,10163395,Bishop of the Roman Catholic Diocese of Torit in southern Sudan,"Paride Taban (born 1936 in Opari, Eastern Equatoria) is a South Sudanese Emeritus Bishop of the Roman Catholic Church and was the first leader of the New Sudan Council of Churches, which was founded in February 1990. he was auxiliary Bishop of Juba 28 Jan 1980 to 2 July 1983 and served as bishop of Torit from 1983 to 2004.",https://en.wikipedia.org/wiki/Paride_Taban
1863,Spain,106,Moshe ben Maimon,http://www.wikidata.org/entity/Q127398,wd:Q127398,19445,"rabbi, physician, philosopher","Moses ben Maimon (1138–1204), commonly known as Maimonides () and also referred to by the acronym Rambam (Hebrew: רמב״ם), was a medieval Sephardic Jewish philosopher who became one of the most prolific and influential Torah scholars of the Middle Ages. In his time, he was also a preeminent astronomer and physician, serving as the personal physician of Saladin. Born in Córdoba, Almoravid Empire (present-day Spain) on Passover eve, 1138 (or 1135), he worked as a rabbi, physician and philosopher in Morocco and Egypt. He died in Egypt on 12 December 1204, whence his body was taken to the lower Galilee and buried in Tiberias.During his lifetime, most Jews greeted Maimonides' writings on Jewish law and ethics with acclaim and gratitude, even as far away as Iraq and Yemen. Yet, while Maimonides rose to become the revered head of the Jewish community in Egypt, his writings also had vociferous critics, particularly in Spain. Nonetheless, he was posthumously acknowledged as one of the foremost rabbinic decisors and philosophers in Jewish history, and his copious work comprises a cornerstone of Jewish scholarship. His fourteen-volume Mishneh Torah still carries significant canonical authority as a codification of Halacha. He is sometimes known as ""ha'Nesher ha'Gadol"" (The Great Eagle) in recognition of his outstanding status as a bona fide exponent of the Oral Torah.
Aside from being revered by Jewish historians, Maimonides also figures very prominently in the history of Islamic and Arab sciences and he is mentioned extensively in studies. Influenced by Al-Farabi, Ibn Sina, and his contemporary Ibn Rushd, he became a prominent philosopher and polymath in both the Jewish and Islamic worlds. On his tomb is inscribed ""From Moses to Moses there was none like Moses"".",https://en.wikipedia.org/wiki/Maimonides
1883,Sri Lanka,21,Malcolm Ranjith,http://www.wikidata.org/entity/Q559896,wd:Q559896,12851677,Catholic cardinal,"Patabendige Don Albert Malcolm Ranjith (Sinhala language: පටබැඳිගේ දොන් ඇල්බට් මැල්කම් රංජිත්) (born 15 November 1947), often known simply as Malcolm Ranjith or Albert Malcolm Ranjith, is the ninth and current Archbishop of Colombo, Sri Lanka, serving since 2009. He was elevated to the cardinalate in 2010.
Ranjith previously served as auxiliary bishop of Colombo (1991–1995), Bishop of Ratnapura (1995–2001), Adjunct Secretary of the Congregation for the Evangelization of Peoples (2001–2004), Apostolic Nuncio to Indonesia and East Timor (2004–2005), and Secretary of the Congregation for Divine Worship and the Discipline of the Sacraments (2005–2009).",https://en.wikipedia.org/wiki/Malcolm_Ranjith
1899,State of Palestine,306,Jesus,http://www.wikidata.org/entity/Q302,wd:Q302,1095706,"Jewish preacher and religious leader, central figure of Christianity","Jesus (c. 4 BC –  AD 30 / 33), also referred to as Jesus of Nazareth or Jesus Christ, was a first-century Jewish preacher and religious leader. He is the central figure of Christianity, the world's largest religion. Most Christians believe he is the incarnation of God the Son and the awaited messiah (the Christ), prophesied in the Hebrew Bible.
Virtually all modern scholars of antiquity agree that Jesus existed historically. The quest for the historical Jesus has yielded some uncertainty on the historical reliability of the Gospels and on how closely the Jesus portrayed in the New Testament reflects the historical Jesus, as the only records of Jesus' life are contained in the Gospels. Jesus was a Galilean Jew, who was baptized by John the Baptist and began his own ministry. His teachings were initially conserved by oral transmission and he himself was often referred to as ""rabbi"". Jesus debated with fellow Jews on how to best follow God, engaged in healings, taught in parables and gathered followers. He was arrested and tried by the Jewish authorities, turned over to the Roman government, and crucified on the order of Pontius Pilate, the Roman prefect of Jerusalem. After his death, his followers believed he rose from the dead, and the community they formed eventually became the early Church.Christian doctrines include the beliefs that Jesus was conceived by the Holy Spirit, was born of a virgin named Mary, performed miracles, founded the Christian Church, died by crucifixion as a sacrifice to achieve atonement for sin, rose from the dead, and ascended into Heaven, from where he will return. Commonly, Christians believe Jesus enables people to be reconciled to God. The Nicene Creed asserts that Jesus will judge the living and the dead either before or after their bodily resurrection, an event tied to the Second Coming of Jesus in Christian eschatology. The great majority of Christians worship Jesus as the incarnation of God the Son, the second of three persons of the Trinity. A small minority of Christian denominations reject Trinitarianism, wholly or partly, as non-scriptural. The birth of Jesus is celebrated annually on December 25 as Christmas. His crucifixion is honored on Good Friday and his resurrection on Easter Sunday. The world's most widely used calendar era—in which the current year is 2022 AD/CE—is based on the approximate birthdate of Jesus.Jesus is also revered in other religions. In Islam, Jesus (often referred to by his Quranic name ʿĪsā) is considered the penultimate prophet of God and the messiah. Muslims believe Jesus was born of a virgin, but was neither God nor a son of God. The Quran states that Jesus never claimed to be divine. Most Muslims do not believe that he was killed or crucified, but that God raised him into Heaven while he was still alive. In contrast, Judaism rejects the belief that Jesus was the awaited messiah, arguing that he did not fulfill messianic prophecies, and was neither divine nor resurrected.

",https://en.wikipedia.org/wiki/Jesus
1918,Sudan,34,Josephine Bakhita,http://www.wikidata.org/entity/Q236030,wd:Q236030,2585870,Italian saint and former slave,"Josephine Margaret Bakhita,  (ca. 1869 – 8 February 1947), was a Sudanese-Italian Canossian religious sister who lived in Italy for 45 years, after having been a slave in Sudan. In 2000, she was declared a saint, the first Black woman to receive the honor in the modern era.",https://en.wikipedia.org/wiki/Josephine_Bakhita
1926,Suriname,6,Karel Marinus Choennie,http://www.wikidata.org/entity/Q21467493,wd:Q21467493,69714484,Surinamese Roman Catholic bishop,"Karel Martinus Choennie (born 20 December 1958) is a Surinamese Roman Catholic bishop. As of 2016, he is the current Bishop of Paramaribo. He is the first bishop in Suriname of Indian descent.",https://en.wikipedia.org/wiki/Karel_Choennie
1927,Sweden,53,Nathan Söderblom,http://www.wikidata.org/entity/Q159723,wd:Q159723,405696,Swedish clergyman,"Lars Olof Jonathan Söderblom (Swedish pronunciation: [ˈnɑ̌ːtan ˈsø̌ːdɛrblʊm]; 15 January 1866 – 12 July 1931) was a Swedish clergyman. He was the Church of Sweden Archbishop of Uppsala between 1914 and 1931, and recipient of the 1930 Nobel Peace Prize. He is commemorated in the Calendar of Saints of the Lutheran Church and in the liturgical calendar of the Episcopal Church (USA) on July 12.",https://en.wikipedia.org/wiki/Nathan_S%C3%B6derblom
1947,Switzerland,93,Huldrych Zwingli,http://www.wikidata.org/entity/Q123034,wd:Q123034,13602,"Protestant Reformation leader in Switzerland, Swiss Reformed Church founder (1484-1531)","Huldrych Zwingli or Ulrich Zwingli (1 January 1484 – 11 October 1531) was a leader of the Reformation in Switzerland, born during a time of emerging Swiss patriotism and increasing criticism of the Swiss mercenary system. He attended the University of Vienna and the University of Basel, a scholarly center of Renaissance humanism. He continued his studies while he served as a pastor in Glarus and later in Einsiedeln, where he was influenced by the writings of Erasmus.
In 1519, Zwingli became the Leutpriester (people's priest) of the Grossmünster in Zürich where he began to preach ideas on reform of the Catholic Church. In his first public controversy in 1522, he attacked the custom of fasting during Lent. In his publications, he noted corruption in the ecclesiastical hierarchy, promoted clerical marriage, and attacked the use of images in places of worship. Among his most notable contributions to the Reformation was his expository preaching, starting in 1519, through the Gospel of Matthew, before eventually using biblical exegesis to go through the entire New Testament, a radical departure from the Catholic mass. In 1525, he introduced a new communion liturgy to replace the Mass. He also clashed with the Anabaptists, which resulted in their persecution. Historians have debated whether or not he turned Zürich into a theocracy.The Reformation spread to other parts of the Swiss Confederation, but several cantons resisted, preferring to remain Catholic. Zwingli formed an alliance of Reformed cantons which divided the Confederation along religious lines. In 1529, a war was averted at the last moment between the two sides. Meanwhile, Zwingli's ideas came to the attention of Martin Luther and other reformers. They met at the Marburg Colloquy and agreed on many points of doctrine, but they could not reach an accord on the doctrine of the Real Presence of Christ in the Eucharist.
In 1531, Zwingli's alliance applied an unsuccessful food blockade on the Catholic cantons. The cantons responded with an attack at a moment when Zürich was ill-prepared, and Zwingli died on the battlefield. His legacy lives on in the confessions, liturgy, and church orders of the Reformed churches of today.",https://en.wikipedia.org/wiki/Huldrych_Zwingli
1967,Syria,81,Gregory III,http://www.wikidata.org/entity/Q103268,wd:Q103268,24194,90th Pope of the Roman Catholic Church,"Pope Gregory III (Latin: Gregorius III; died 28 November 741), also known as Gregory the Great, or Saint Gregory the Great was the bishop of Rome from 11 February 731 to his death. His pontificate, like that of his predecessor, was disturbed by Byzantine iconoclasm and the advance of the Lombards, in which he invoked the intervention of Charles Martel, although ultimately in vain. He was the last pope to seek the consent of the Byzantine exarch of Ravenna for his election, and the last non-European pope until the election of Pope Francis on 13 March 2013, more than 1,271 years later.",https://en.wikipedia.org/wiki/Pope_Gregory_III
1987,Taiwan,20,Paul Shan Kuo-hsi,http://www.wikidata.org/entity/Q367219,wd:Q367219,1695393,Catholic cardinal,"Paul Shan Kuo-hsi, S.J. (Chinese: 單國璽; pinyin: Shàn Guóxǐ; 3 December 1924 – 22 August 2012) was a cardinal in the Catholic Church. He was at times the bishop of Hualien and Kaohsiung, Taiwan, and the chairman of Fu Jen Catholic University.",https://en.wikipedia.org/wiki/Paul_Shan_Kuo-hsi
2000,Tajikistan,137,Rumi,http://www.wikidata.org/entity/Q43347,wd:Q43347,16433,Sufi and Persian poet,"Jalāl al-Dīn Muḥammad Rūmī (Persian: جلال‌الدین محمد رومی), (also known as Jalāl al-Dīn Muḥammad Balkhī (جلال‌الدین محمد بلخى), Mevlânâ/Mawlānā (مولانا, ""our master""), Mevlevî/Mawlawī (مولوی, ""my master"")) more popularly known simply as Rumi (30 September 1207 – 17 December 1273), was a 13th-century Persian poet, Hanafi faqih, Islamic scholar, Maturidi theologian, and Sufi mystic originally from Greater Khorasan in Greater Iran. Rumi's influence transcends national borders and ethnic divisions: Iranians, Tajiks, Turks, Greeks, Pashtuns, other Central Asian Muslims, and the Muslims of the Indian subcontinent have greatly appreciated his spiritual legacy for the past seven centuries. His poems have been widely translated into many of the world's languages and transposed into various formats. Rumi has been described as the ""most popular poet"" and the ""best selling poet"" in the United States.Rumi's works are written mostly in Persian, but occasionally he also used Turkish, Arabic, and Greek in his verse. His Masnavi (Mathnawi), composed in Konya, is considered one of the greatest poems of the Persian language. His works are widely read today in their original language across Greater Iran and the Persian-speaking world. Translations of his works are very popular, most notably in Turkey, Azerbaijan, the United States, and South Asia. His poetry has influenced not only Persian literature, but also the literary traditions of the Ottoman Turkish, Chagatai, Urdu, Bengali and Pashto languages.

",https://en.wikipedia.org/wiki/Rumi
2001,Tanzania,24,Polycarp Pengo,http://www.wikidata.org/entity/Q185988,wd:Q185988,1680767,Catholic cardinal,"Polycarp Pengo (born 5 August 1944) is a prelate of the Catholic Church who was Archbishop of Dar-es-Salaam, Tanzania, from 1992 to 2019. He has been a cardinal since 1998.",https://en.wikipedia.org/wiki/Polycarp_Pengo
2019,Thailand,26,Michael Michai Kitbunchu,http://www.wikidata.org/entity/Q506672,wd:Q506672,1091736,Catholic cardinal,"Michael Michai Kitbunchu (Thai: ไมเกิ้ล มีชัย กิจบุญชู, pronounced [māj.kɤ̂l mīː.t͡ɕʰāj kìt.būn.t͡ɕʰūː, māj.kɤ̂ɫ-, māj.kɤ̂n-]; born 25 January 1929) is a Thai prelate of the Roman Catholic Church. He served as Archbishop of Bangkok from 1973 to 2009 and was elevated to the cardinalate in 1983. He has been the Protopriest of the College of Cardinals since 14 December 2016.",https://en.wikipedia.org/wiki/Michael_Michai_Kitbunchu
2036,The Bahamas,11,Patrick Pinder,http://www.wikidata.org/entity/Q2057495,wd:Q2057495,17254833,"Roman Catholic archbishop of Nassau, the Bahamas","The Most Reverend Patrick Christopher Pinder, STD, CMG, KCHS, (born November 1, 1953) is a Roman Catholic archbishop. He was installed as Archbishop of Nassau in the Bahamas on May 4, 2004.",https://en.wikipedia.org/wiki/Patrick_Pinder
2039,The Gambia,10,John Baptist Kaggwa,http://www.wikidata.org/entity/Q1699253,wd:Q1699253,54961944,Ugandan Roman Catholic prelate,"John Baptist Kaggwa (23 March 1943 – 20 January 2021) was a Ugandan Roman Catholic prelate who was Bishop of the Roman Catholic Diocese of Masaka, where he served as the Ordinary from 10 January 1998 until his retirement on 16 April 2019. For a period of more than three years, from 19 December 1994 until 10 January 1998, Kaggwa served as Coadjutor Bishop of Masaka, Uganda.",https://en.wikipedia.org/wiki/John_Baptist_Kaggwa
2041,Togo,9,Denis Komivi Amuzu-Dzakpah,http://www.wikidata.org/entity/Q368686,wd:Q368686,32108535,Archbishop of Lomé,"Denis Komivi Amuzu-Dzakpah (born 10 October 1943 in Kpogame Tahasi) is a Togolese Catholic bishop.
He was ordained as a Priest of Lomé on 22 May 1972. He appointed as Archbishop of Lomé on 8 June 2007, and he was ordained as bishop on 15 August 2007.Pope Francis accepted his resignation on 23 November 2019.",https://en.wikipedia.org/wiki/Denis_Komivi_Amuzu-Dzakpah
2047,Tonga,22,Soane Patita Paini Mafi,http://www.wikidata.org/entity/Q2296295,wd:Q2296295,44943309,Tongan Roman Catholic cardinal,"Soane Patita Paini Mafi (Tongan pronunciation: [soaːne patita paɪni mafi]) (born 19 December 1961) is the fourth Roman Catholic Bishop of Tonga. At the age of 53, on 14 February 2015, he was appointed by Pope Francis as the first ever cardinal from Tonga and he became on that date the youngest member of the College of Cardinals with the title of cardinal priest assigned to the titular church of Santa Paola Romana.",https://en.wikipedia.org/wiki/Soane_Patita_Paini_Mafi
2052,Trinidad and Tobago,18,Imran Nazar Hosein,http://www.wikidata.org/entity/Q3067545,wd:Q3067545,42721319,Islamic scholar,"Imran Nazar Hosein (born 1942) is a Trinidadian and Tobagonian Islamic scholar, author and philosopher, who specializes in Islamic eschatology, world politics, economics, and modern socio-economic/political issues. He is the author of Jerusalem in the Qur'an and other books.",https://en.wikipedia.org/wiki/Imran_N._Hosein
2065,Tunisia,63,Cyprian,http://www.wikidata.org/entity/Q190240,wd:Q190240,37899,Bishop of Carthage and Christian writer (c.210-258),"Cyprian ( SIP-ree-ən; Latin: Thaschus Caecilius Cyprianus; c. 210 – September 14, 258 AD) was a bishop of Carthage and an early Christian writer of Berber descent, many of whose Latin works are extant. He is recognized as a saint in the Western and Eastern churches. 
He was born around the beginning of the 3rd century in North Africa, perhaps at Carthage, where he received a classical education. Soon after converting to Christianity, he became a bishop in 249. A controversial figure during his lifetime, his strong pastoral skills, firm conduct during the Novatianist heresy and outbreak of the Plague of Cyprian (named after him due to his description of it), and eventual martyrdom at Carthage established his reputation and proved his sanctity in the eyes of the Church. 
His skillful Latin rhetoric led to his being considered the pre-eminent Latin writer of Western Christianity until Jerome and Augustine.",https://en.wikipedia.org/wiki/Cyprian
2085,Turkey,171,Paul the Apostle,http://www.wikidata.org/entity/Q9200,wd:Q9200,24140,early Christian apostle and missionary (c. AD 5 - c. AD 64/67),"Paul (born Saul of Tarsus; c. 5 – c. 64/65 AD), commonly known as Paul the Apostle and Saint Paul, was a Christian apostle (although not one of the original Twelve Apostles) who spread the teachings of Jesus in the first-century world. Generally regarded as one of the most important figures of the Apostolic Age, he founded several Christian communities in Asia Minor and Europe from the mid-40s to the mid-50s AD.According to the New Testament book Acts of the Apostles, Paul was a Pharisee; he participated in the persecution of early disciples of Jesus, possibly Hellenised diaspora Jews converted to Christianity, in the area of Jerusalem, prior to his conversion. In the narrative of Acts, Paul was traveling on the road from Jerusalem to Damascus on a mission to ""arrest them and bring them back to Jerusalem"" when the risen Christ appeared to him in a great bright light. He was struck blind, but after three days his sight was restored by Ananias of Damascus and Paul began to preach that Jesus of Nazareth was the Jewish messiah and the Son of God. Approximately half of the Acts of the Apostles deals with Paul's life and works.
Fourteen of the 27 books in the New Testament have traditionally been attributed to Paul. Seven of the Pauline epistles are undisputed by scholars as being authentic, with varying degrees of argument about the remainder. Pauline authorship of the Epistle to the Hebrews is not asserted in the Epistle itself and was already doubted in the 2nd and 3rd centuries. It was almost unquestioningly accepted from the 5th to the 16th centuries that Paul was the author of Hebrews, but that view is now almost universally rejected by scholars. The other six are believed by some scholars to have come from followers writing in his name, using material from Paul's surviving letters and letters written by him that no longer survive. Other scholars argue that the idea of a pseudonymous author for the disputed epistles raises many problems.Today, Paul's epistles continue to be vital roots of the theology, worship and pastoral life in the Latin and Protestant traditions of the West, as well as the Eastern Catholic and Orthodox traditions of the East. Paul's influence on Christian thought and practice has been characterized as being as ""profound as it is pervasive"", among that of many other apostles and missionaries involved in the spread of the Christian faith.",https://en.wikipedia.org/wiki/Paul_the_Apostle
2105,Turkmenistan,15,Bishr the Barefoot,http://www.wikidata.org/entity/Q2261664,wd:Q2261664,2393264,Muslim saint,Bishr ibn Hareth (Arabic: بشر بن الحارث) better known as Bishr al-Hafi (Bishr the Barefoot) (Arabic: بشر الحافي) was a Muslim saint born near Merv in about 767 C.E. He was converted from a life of dissipation and then studied Muslim tradition under Al-Fozail ibn Iyaz. Bishr then devoted his life to God and became famous as one of the greatest saints in the area.,https://en.wikipedia.org/wiki/Bishr_the_Barefoot
2106,Uganda,20,Emmanuel Wamala,http://www.wikidata.org/entity/Q918295,wd:Q918295,1700704,Catholic cardinal,"Emmanuel Wamala (born 15 December 1926) is a Ugandan cardinal of the Roman Catholic Church, and former Archbishop of Kampala from 1990 to 2006. He is currently serving as the Cardinal-Priest of Sant'Ugo, appointed in 1994.",https://en.wikipedia.org/wiki/Emmanuel_Wamala
2126,Ukraine,41,Baal Shem Tov,http://www.wikidata.org/entity/Q319062,wd:Q319062,44242617,"Jewish mystical rabbi from Poland, founder of Hasidic Judaism","Rabbi Israel ben Eliezer (c. 1698 – 22 May 1760), known as the Baal Shem Tov (Hebrew: בעל שם טוב, ) or as the Besht, was a Jewish mystic and healer from Poland who is regarded as the founder of Hasidic Judaism. ""Besht"" is the acronym for Baal Shem Tov, which means ""One with the Good Name"" or ""one with a good reputation"".The little biographical information about the Besht comes from oral traditions handed down by his students (Jacob Joseph of Polonne and others) and from the legendary tales about his life and behavior collected in Shivḥei ha-Besht (In Praise of the Ba'al Shem Tov; Kapust and Berdychiv, 1814–15).A central tenet in the Baal Shem Tov's teaching is the direct connection with the divine, ""dvekut"", which is infused in every human activity and every waking hour. Prayer is of supreme importance, along with the mystical significance of Hebrew letters and words. His innovation lies in ""encouraging worshipers to follow their distracting thoughts to their roots in the divine"". Those who follow his teachings regard him as descended from the Davidic line that traces its lineage to the royal house of David.",https://en.wikipedia.org/wiki/Baal_Shem_Tov
2145,United Kingdom,77,Adrian IV,http://www.wikidata.org/entity/Q132845,wd:Q132845,23828,Pope from 1154 to 1159,"Pope Adrian IV (Latin: Adrianus IV; born Nicholas Breakspear (or Brekespear); c. 1100 – 1 September 1159, also Hadrian IV), was head of the Catholic Church and ruler of the Papal States from 4 December 1154 to his death in 1159. He is the only Englishman to have been pope.
Adrian was born in Hertfordshire, England, but little is known of his early life. Although he does not appear to have received a great degree of schooling, while still a youth he travelled to France where he was schooled in Arles, studying law. He then travelled to Avignon, in the south, where he joined the abbey of St Ruf. There he became a canon regular and was eventually appointed abbot. He travelled to Rome several times, where he appears to have caught the attention of Pope Eugene III, and was sent on a mission to Catalonia where the Reconquista was attempting to reclaim land from the Muslim Al-Andalus. Around this time his abbey complained to Eugene that Breakspear was too heavy a disciplinarian, and in order to make use of him as a papal legate as well as to pacify his monks, he was appointed Bishop of Albano some time around 1149.
As bishop, Breakspear was soon sent on another diplomatic mission, this time to Scandinavia. In the middle of a civil war, Breakspear reorganised the Church in Norway and then moved on to Sweden. Here, he was very much acclaimed by the people, and when he left, chroniclers called him a saint. Breakspear returned to Rome in 1154; Eugene's successor Pope Anastasius IV had died only a few weeks previously. For reasons now unknown, but possibly at his predecessor's request, Breakspear was elected next pope by the cardinals. He was unable to complete his coronation service, however, because of the parlous state of politics in Rome, which at the time was a den of 'heresy' and republicanism. Adrian decisively restored the papal authority there, but his other major policy issue—relations with the newly crowned Holy Roman Emperor, Frederick I—started off badly and got progressively worse. Each party, as a result of a particular aggravating incident, found something to condemn the other for. As a result, Adrian entered into an alliance with the Byzantine emperor, Manuel I Komnenos who was keen to re-assert his authority in the south of Italy, but was unable to do so due to the Norman kings' occupation of the region, now under William I of Sicily.
Adrian's alliance with the Byzantine emperor came to nothing, as William decisively defeated Manuel and forced Adrian to come to terms at the Treaty of Benevento. This alienated Emperor Frederick even more, as he saw it as a repudiation of their existing treaty. Relations soured further when Frederick laid claim to a large swathe of territory in northern Italy. Adrian's relations with his country of birth, however, seem to have remained generally good. Certainly, he showered St Albans Abbey with privileges, and he appears to have forwarded King Henry II's policies where he could. Most famously, in 1158 Adrian is supposed to have granted Henry the papal bull Laudabiliter, which is thought to have authorised Henry to invade Ireland. Henry did not do so, however, for another 14 years, and scholars are uncertain whether the bull ever existed.
Following Adrian's death at Anagni, there was uncertainty as to who to succeed him, with both pro- and anti-imperial cardinals voting for different candidates. Although Pope Alexander III officially took over, the subsequent election of an antipope led to a 22-year-long schism. Scholars have debated Adrian's pontificate widely. Much of a positive nature—his building programme and reorganisation of papal finances, for example—has been identified, particularly in the context of such a short reign. He was also up against powerful forces out of his control, which, while he never overcame them, he managed effectively.",https://en.wikipedia.org/wiki/Pope_Adrian_IV
2156,United States of America,210,Martin Luther King Jr.,http://www.wikidata.org/entity/Q8027,wd:Q8027,20076,"American clergyman, activist, and leader in the American Civil Rights Movement","Martin Luther King Jr. (born Michael King Jr.; January 15, 1929 – April 4, 1968) was an American Baptist minister and activist who became the most visible spokesman and leader in the civil rights movement from 1955 until his assassination in 1968. An African American church leader and the son of early civil rights activist and minister Martin Luther King Sr., King advanced civil rights for people of color in the United States through nonviolence and civil disobedience, inspired by his Christian beliefs and the nonviolent activism of Mahatma Gandhi. His role in leading the cause of civil rights in the South differed in style from the previous accommodationist stances represented by Booker T. Washington and black-and-tan faction leader Perry Wilbon Howard II.
King participated in and led marches for the right to vote, desegregation, labor rights, and other civil rights. He oversaw the 1955 Montgomery bus boycott and later became the first president of the Southern Christian Leadership Conference (SCLC). As president of the SCLC, he led the unsuccessful Albany Movement in Albany, Georgia, and helped organize some of the nonviolent 1963 protests in Birmingham, Alabama. King was one of the leaders of the 1963 March on Washington, where he delivered his ""I Have a Dream"" speech on the steps of the Lincoln Memorial.  The civil rights movement achieved pivotal legislative gains in the Civil Rights Act of 1964, Voting Rights Act of 1965, and the Fair Housing Act of 1968.
The SCLC put into practice the tactics of nonviolent protest with some success by strategically choosing the methods and places in which protests were carried out. There were several dramatic stand-offs with segregationist authorities, who sometimes turned violent.  Several times King would be jailed.  Federal Bureau of Investigation (FBI) Director J. Edgar Hoover considered King a radical and made him an object of the FBI's COINTELPRO from 1963, forward. FBI agents investigated him for possible communist ties, spied on his personal life, and secretly recorded him, and in 1964, mailed King a threatening anonymous letter, which he interpreted as an attempt to make him commit suicide.On October 14, 1964, King won the Nobel Peace Prize for combating racial inequality through nonviolent resistance. In 1965, he helped organize two of the three Selma to Montgomery marches. In his final years, he expanded his focus to include opposition towards poverty, capitalism, and the Vietnam War. In 1968, King was planning a national occupation of Washington, D.C., to be called the Poor People's Campaign, when he was assassinated on April 4 in Memphis, Tennessee. His death was followed by national mourning, as well as anger leading to riots in many U.S. cities.  King was posthumously awarded the Presidential Medal of Freedom in 1977 and the Congressional Gold Medal in 2003. Martin Luther King Jr. Day was established as a holiday in cities and states throughout the United States beginning in 1971; the holiday was enacted at the federal level by legislation signed by President Ronald Reagan in 1986. Hundreds of streets in the U.S. have been renamed in his honor, and the most populous county in Washington State was rededicated for him. The Martin Luther King Jr. Memorial on the National Mall in Washington, D.C., was dedicated in 2011.

",https://en.wikipedia.org/wiki/Martin_Luther_King_Jr.
2163,Uruguay,25,Daniel Sturla,http://www.wikidata.org/entity/Q1160646,wd:Q1160646,41910065,Roman Catholic cardinal and archbishop of Montevideo,"Daniel Fernando Sturla Berhouet, SDB (born 4 July 1959 in Montevideo) is a Uruguayan Roman Catholic prelate and the archbishop of Montevideo.",https://en.wikipedia.org/wiki/Daniel_Sturla
2182,Uzbekistan,40,Abu Isa at-Tirmidhi,http://www.wikidata.org/entity/Q293578,wd:Q293578,272088,Hadith scholar,"Abū ʿĪsā Muḥammad ibn ʿĪsā as-Sulamī aḍ-Ḍarīr al-Būghī at-Tirmidhī (Arabic: أبو عيسى محمد بن عيسى السلمي الضرير البوغي الترمذي; Persian: ترمذی, Termezī; 824 – 9 October 892 CE / 209 - 279 AH), often referred to as Imām al-Termezī/Tirmidhī, was a Persian Islamic scholar, and collector of hadith from Termez (early Khorasan and in present-day Uzbekistan). He wrote al-Jami` as-Sahih (known as Jami` at-Tirmidhi), one of the six canonical hadith compilations in Sunni Islam. He also wrote Shama'il Muhammadiyah (popularly known as Shama'il at-Tirmidhi), a compilation of hadiths concerning the person and character of the Islamic prophet, Muhammad. At-Tirmidhi was also well versed in Arabic grammar, favoring the school of Kufa over Basra due to the former's preservation of Arabic poetry as a primary source.",https://en.wikipedia.org/wiki/Al-Tirmidhi
2187,Vanuatu,38,Baldwin Lonsdale,http://www.wikidata.org/entity/Q18117069,wd:Q18117069,43921378,ni-Vanuatu politician and Anglican priest,Baldwin Jacobson Lonsdale (5 August 1948 –  17 June 2017) was a Vanuatuan politician and Anglican priest who served as the president of Vanuatu from 22 September 2014 until his death in 2017.,https://en.wikipedia.org/wiki/Baldwin_Lonsdale
