object,objectLabel,countryLabel,siterank
http://www.wikidata.org/entity/Q5096294,Dicionﾃ｡rio Cravo Albin da Mﾃｺsica Popular Brasileira,Brazil,504045
http://www.wikidata.org/entity/Q30633405,Atom Bank,United Kingdom,512842
http://www.wikidata.org/entity/Q106806915,cIMeC.Ro,Romania,513858
http://www.wikidata.org/entity/Q3280224,Maison mﾃｩditerranﾃｩenne des Sciences de l'homme,France,513970
http://www.wikidata.org/entity/Q1002154,Buffet Crampon,France,515392
http://www.wikidata.org/entity/Q1963801,ﾐ・ﾐ・ﾐ｢ﾐ・ﾐ ﾐﾐ・ﾐ・ ﾐ・ﾐｭﾐ｡,Russia,519839
http://www.wikidata.org/entity/Q108001817,abbasite.com,Sweden,526093
http://www.wikidata.org/entity/Q4516118,Q4516118,Russia,530441
http://www.wikidata.org/entity/Q119787,distributed.net,United States of America,521218
http://www.wikidata.org/entity/Q11989459,Q11989459,Norway,522694
http://www.wikidata.org/entity/Q28409731,WooYun,People's Republic of China,552299
http://www.wikidata.org/entity/Q1355621,Wako,Japan,553661
http://www.wikidata.org/entity/Q75044430,Cinepub,Romania,538977
http://www.wikidata.org/entity/Q922063,International Plant Names Index,United Kingdom,542480
http://www.wikidata.org/entity/Q1940135,EuroVelo 4 - Central Europe Route,Belgium,535573
http://www.wikidata.org/entity/Q1940135,EuroVelo 4 - Central Europe Route,France,535573
http://www.wikidata.org/entity/Q1940135,EuroVelo 4 - Central Europe Route,Germany,535573
http://www.wikidata.org/entity/Q1940135,EuroVelo 4 - Central Europe Route,Czech Republic,535573
http://www.wikidata.org/entity/Q1940135,EuroVelo 4 - Central Europe Route,Poland,535573
http://www.wikidata.org/entity/Q1940135,EuroVelo 4 - Central Europe Route,Netherlands,535573
http://www.wikidata.org/entity/Q1940135,EuroVelo 4 - Central Europe Route,Ukraine,535573
http://www.wikidata.org/entity/Q15801523,Dissernet,Russia,568767
http://www.wikidata.org/entity/Q3066538,Singapore Airshow,Singapore,558113
http://www.wikidata.org/entity/Q383300,Afilias,Republic of Ireland,559417
http://www.wikidata.org/entity/Q105758158,Goodwill Ambassador Commission,United States of America,578246
http://www.wikidata.org/entity/Q433505,AltaVista,United States of America,570073
http://www.wikidata.org/entity/Q107608558,romania-muzical.ro,Romania,572927
http://www.wikidata.org/entity/Q577902,Magen David Adom,Israel,583896
http://www.wikidata.org/entity/Q592220,Zepter International,Austria,587064
http://www.wikidata.org/entity/Q592220,Zepter International,Switzerland,587064
http://www.wikidata.org/entity/Q109682734,Vazhaju,Tajikistan,587203
http://www.wikidata.org/entity/Q108001817,abbasite.com,Sweden,581599
http://www.wikidata.org/entity/Q2227783,Sausalitos,Germany,598345
http://www.wikidata.org/entity/Q240304,The European Library,Hungary,598588
http://www.wikidata.org/entity/Q107632427,Cuvﾃ｢ntul Libertﾄ・ﾅ｣ii,Romania,599055
http://www.wikidata.org/entity/Q3883620,Keek,Canada,602412
http://www.wikidata.org/entity/Q3456275,Canadian Register of Historic Places,Canada,617960
http://www.wikidata.org/entity/Q5874614,Hob Nob Anyone?,United Kingdom,621543
http://www.wikidata.org/entity/Q73138480,AaRC,Romania,622367
http://www.wikidata.org/entity/Q2133515,Floriade 2022,Netherlands,604001
http://www.wikidata.org/entity/Q105814241,Hitokoto,People's Republic of China,607047
http://www.wikidata.org/entity/Q286179,Auditorio Nacional,Mexico,612255
http://www.wikidata.org/entity/Q17087120,Tomnod,United States of America,613475
http://www.wikidata.org/entity/Q21980377,Sci-Hub,Russia,614073
http://www.wikidata.org/entity/Q108001817,abbasite.com,Sweden,614394
http://www.wikidata.org/entity/Q67197303,TH3 Original,Egypt,623440
http://www.wikidata.org/entity/Q109647765,Holly Randall Productions,United States of America,625941
http://www.wikidata.org/entity/Q107632427,Cuvﾃ｢ntul Libertﾄ・ﾅ｣ii,Romania,626336
http://www.wikidata.org/entity/Q30559981,Tall Guys Free,Canada,627157
http://www.wikidata.org/entity/Q471415,Urban community of Nice Cﾃｴte d'Azur,France,627306
http://www.wikidata.org/entity/Q1548898,Metro Toronto Convention Centre,Canada,627363
http://www.wikidata.org/entity/Q105105489,BookAholic,Romania,628013
http://www.wikidata.org/entity/Q7069742,Nunatsiaq News,Canada,628715
http://www.wikidata.org/entity/Q2989535,Tﾃｪtes ﾃ claques,Canada,645820
http://www.wikidata.org/entity/Q5025884,Cameleon,United States of America,636791
http://www.wikidata.org/entity/Q22080619,University Compare,United Kingdom,640873
http://www.wikidata.org/entity/Q2559881,Werkenntwen,Germany,633510
http://www.wikidata.org/entity/Q3151794,Institute Pierre Simon Laplace,France,633998
http://www.wikidata.org/entity/Q1262542,Mﾃｼhlacker Tagblatt,Germany,635754
http://www.wikidata.org/entity/Q2452520,A1 Volleyball League,Portugal,660544
http://www.wikidata.org/entity/Q4042660,Lavabit,United States of America,649302
http://www.wikidata.org/entity/Q2629842,Jew Watch,United States of America,653076
http://www.wikidata.org/entity/Q458778,Preussag,Germany,656940
http://www.wikidata.org/entity/Q1673741,Isavia,Iceland,657006
http://www.wikidata.org/entity/Q57313411,indiancine.ma,India,659361
http://www.wikidata.org/entity/Q30672524,The Regulatory Review,United States of America,666014
http://www.wikidata.org/entity/Q1138635,Nikkei CNBC,Japan,668007
http://www.wikidata.org/entity/Q108472747,Monuments Commemoratius de Catalunya,Spain,679805
http://www.wikidata.org/entity/Q677385,GameTrailers,United States of America,680968
http://www.wikidata.org/entity/Q22080966,Wikishire,United Kingdom,684694
http://www.wikidata.org/entity/Q2264750,Lithuanian Maritime Academy,Lithuania,673663
http://www.wikidata.org/entity/Q1983591,Renegade Software,United Kingdom,712013
http://www.wikidata.org/entity/Q730948,Jardin des plantes,France,712153
http://www.wikidata.org/entity/Q4854201,BandPage,United States of America,689191
http://www.wikidata.org/entity/Q28726027,Romanian Ornithological Society,Romania,694212
http://www.wikidata.org/entity/Q16997482,IVillage,United States of America,696908
http://www.wikidata.org/entity/Q17494963,Q17494963,Russia,696932
http://www.wikidata.org/entity/Q107499269,Yorick,Romania,706262
http://www.wikidata.org/entity/Q75044430,Cinepub,Romania,707394
http://www.wikidata.org/entity/Q19893738,Octopusocial,Venezuela,741831
http://www.wikidata.org/entity/Q571490,Mister Wong,Germany,741882
http://www.wikidata.org/entity/Q107499269,Yorick,Romania,746513
http://www.wikidata.org/entity/Q63244179,Q63244179,Taiwan,749627
http://www.wikidata.org/entity/Q1113829,New York Fashion Week,United States of America,730020
http://www.wikidata.org/entity/Q7161536,Pelle Pelle,United States of America,731684
http://www.wikidata.org/entity/Q28666937,Q28666937,Russia,713693
http://www.wikidata.org/entity/Q7774989,The William Blake Archive,United States of America,714642
http://www.wikidata.org/entity/Q106806915,cIMeC.Ro,Romania,750303
http://www.wikidata.org/entity/Q912387,Code Pink,United States of America,736396
http://www.wikidata.org/entity/Q670286,Gaydar,United Kingdom,774503
http://www.wikidata.org/entity/Q7561875,Sonico.com,Argentina,769057
http://www.wikidata.org/entity/Q57313411,indiancine.ma,India,771805
http://www.wikidata.org/entity/Q6127708,Jaman,United States of America,781002
http://www.wikidata.org/entity/Q107608558,romania-muzical.ro,Romania,783475
http://www.wikidata.org/entity/Q959759,Firaxis Games,United States of America,797721
http://www.wikidata.org/entity/Q1153650,Belarusian Republican Youth Union,Belarus,799636
http://www.wikidata.org/entity/Q1676702,JUMO,Germany,802735
http://www.wikidata.org/entity/Q3083531,Groupama,Romania,812302
http://www.wikidata.org/entity/Q572770,Heijmans,Netherlands,792731
http://www.wikidata.org/entity/Q108350704,artLine.ro,Romania,795487
http://www.wikidata.org/entity/Q107499269,Yorick,Romania,844738
http://www.wikidata.org/entity/Q107632427,Cuvﾃ｢ntul Libertﾄ・ﾅ｣ii,Romania,853678
http://www.wikidata.org/entity/Q2328367,Windhoek City Council,Namibia,860944
http://www.wikidata.org/entity/Q5977426,I Had Cancer,United States of America,831096
http://www.wikidata.org/entity/Q107499269,Yorick,Romania,832208
http://www.wikidata.org/entity/Q7711639,TheGATE.ca,Canada,841603
http://www.wikidata.org/entity/Q29340055,Q29340055,France,828920
http://www.wikidata.org/entity/Q1329608,State Security Committee of the Republic of Belarus,Belarus,903613
http://www.wikidata.org/entity/Q1045622,Circus,Japan,870012
http://www.wikidata.org/entity/Q18988184,Bangla Movie Database,Bangladesh,879963
http://www.wikidata.org/entity/Q107499269,Yorick,Romania,889275
http://www.wikidata.org/entity/Q109647691,Kepripedia.com,Indonesia,889853
http://www.wikidata.org/entity/Q22079957,MysteryVibe,United Kingdom,892781
http://www.wikidata.org/entity/Q7118708,PC Mania,Bulgaria,896964
http://www.wikidata.org/entity/Q880296,Black Hills Corporation,United States of America,901042
http://www.wikidata.org/entity/Q2946013,Q2946013,France,938951
http://www.wikidata.org/entity/Q54133639,trending.ph,Canada,940647
http://www.wikidata.org/entity/Q106769101,ToateAnimalele.Ro,Romania,932804
http://www.wikidata.org/entity/Q105026872,cinefan.ro,Romania,923033
http://www.wikidata.org/entity/Q847290,Shizutani School,Japan,927089
http://www.wikidata.org/entity/Q54133639,trending.ph,Philippines,940647
http://www.wikidata.org/entity/Q100918934,Q100918934,People's Republic of China,949098
http://www.wikidata.org/entity/Q22907159,ChangeTip,United States of America,929661
http://www.wikidata.org/entity/Q58508,Meebo,United States of America,931031
http://www.wikidata.org/entity/Q751184,VII Photo Agency,United States of America,909067
http://www.wikidata.org/entity/Q1003,Solidarity,Poland,916330
http://www.wikidata.org/entity/Q3493702,Spock,United States of America,949731
http://www.wikidata.org/entity/Q3331073,MUZU TV,Tuvalu,951630
http://www.wikidata.org/entity/Q105794137,Promercium,Austria,953007
http://www.wikidata.org/entity/Q536661,C. D. Howe Institute,Canada,989068
http://www.wikidata.org/entity/Q3093124,Q3093124,Algeria,976422
http://www.wikidata.org/entity/Q19880553,Geeks OUT,United States of America,979813
http://www.wikidata.org/entity/Q5449120,Filmfront,Norway,969696
http://www.wikidata.org/entity/Q265301,Sevenload,Germany,985766
http://www.wikidata.org/entity/Q2944986,Q2944986,Belgium,953602
http://www.wikidata.org/entity/Q1339883,Intellipedia,United States of America,954332
http://www.wikidata.org/entity/Q1183666,Rﾃ｡ba,Hungary,960686
http://www.wikidata.org/entity/Q3091697,Federation of Independent Trade Unions of Russia,Russia,1025753
http://www.wikidata.org/entity/Q1688976,Reaction Engines Limited,United Kingdom,1002714
http://www.wikidata.org/entity/Q108001817,abbasite.com,Sweden,1005515
http://www.wikidata.org/entity/Q605188,Siena Saints men's basketball,United States of America,1026380
http://www.wikidata.org/entity/Q3063989,Rossi Residencial,Brazil,1049971
http://www.wikidata.org/entity/Q3038414,Doﾄ・an Holding,Turkey,1016426
http://www.wikidata.org/entity/Q108001817,abbasite.com,Sweden,1159573
http://www.wikidata.org/entity/Q1275262,EMT Penzberg,Germany,1109630
http://www.wikidata.org/entity/Q1804140,Tanfoglio,Italy,1120540
http://www.wikidata.org/entity/Q28498882,Inkyfada,Tunisia,1091480
http://www.wikidata.org/entity/Q107499269,Yorick,Romania,1094208
http://www.wikidata.org/entity/Q28726027,Romanian Ornithological Society,Romania,1094476
http://www.wikidata.org/entity/Q1639468,Mount Kenya National Park,Kenya,1087168
http://www.wikidata.org/entity/Q7865317,UNITER,Romania,1213444
http://www.wikidata.org/entity/Q828873,Berufsfortbildungswerk,Germany,1138815
http://www.wikidata.org/entity/Q24930814,Q24930814,Russia,1216944
http://www.wikidata.org/entity/Q2050673,Papierfabrik August Koehler SE,Germany,1219578
http://www.wikidata.org/entity/Q318221,Malteser International,Germany,1186596
http://www.wikidata.org/entity/Q3287393,Q3287393,France,1198109
http://www.wikidata.org/entity/Q7865317,UNITER,Romania,1225247
http://www.wikidata.org/entity/Q19867869,The Daily Stormer,United States of America,1225578
http://www.wikidata.org/entity/Q2903129,Zomet Institute,Israel,1233898
http://www.wikidata.org/entity/Q106632743,AdServio,Romania,1237721
http://www.wikidata.org/entity/Q56273102,Now Entertainment,United States of America,1237794
http://www.wikidata.org/entity/Q108350704,artLine.ro,Romania,1276089
http://www.wikidata.org/entity/Q1162013,Hungarian Cyclists・・ Club,Hungary,1249165
http://www.wikidata.org/entity/Q3015967,ﾘｯﾘｧﾘｱ ﾘｧﾙ・ﾘｴﾘｱﾙ・ﾙ・ ﾘｧﾙ・ﾙ・ﾘｵﾘｱﾙ・ﾘｩ,Egypt,1255865
http://www.wikidata.org/entity/Q17510917,Sportlobster,United Kingdom,1260170
http://www.wikidata.org/entity/Q19867180,Openfolio,United States of America,1261970
http://www.wikidata.org/entity/Q535634,Kﾃｶgel Trailer,Germany,1262977
http://www.wikidata.org/entity/Q956544,Energy Future Holdings,United States of America,1309395
http://www.wikidata.org/entity/Q17054164,Geograph Ireland,Republic of Ireland,1310353
http://www.wikidata.org/entity/Q10351750,Portal RedeTV!,Brazil,1322527
http://www.wikidata.org/entity/Q107750969,Can I Play That?,United States of America,1337644
http://www.wikidata.org/entity/Q3152289,Q3152289,France,1354588
http://www.wikidata.org/entity/Q1494848,grow!,Germany,1369178
http://www.wikidata.org/entity/Q909522,Wacoal,Japan,1370718
http://www.wikidata.org/entity/Q30559981,Tall Guys Free,Canada,1382454
http://www.wikidata.org/entity/Q2948915,Algerian Women's Volleyball League,Algeria,1330177
http://www.wikidata.org/entity/Q1484141,"1st section, National Blue Trail",Hungary,1335408
http://www.wikidata.org/entity/Q16516119,Orszﾃ｡gos Kﾃｩktﾃｺra section 5,Hungary,1335408
http://www.wikidata.org/entity/Q1320777,Finance Watch,Belgium,1356153
http://www.wikidata.org/entity/Q2367009,SuperBioMarkt,Germany,1358976
http://www.wikidata.org/entity/Q881417,Diamant,Germany,1462492
http://www.wikidata.org/entity/Q56024594,En Copa de Balﾃｳn,Spain,1398273
http://www.wikidata.org/entity/Q192284,My TV (Bangladesh),Bangladesh,1408078
http://www.wikidata.org/entity/Q108350704,artLine.ro,Romania,1422701
http://www.wikidata.org/entity/Q75044430,Cinepub,Romania,1430977
http://www.wikidata.org/entity/Q73138480,AaRC,Romania,1392781
http://www.wikidata.org/entity/Q105002945,Teatral.ro,Romania,1394281
http://www.wikidata.org/entity/Q3009996,Cﾃｩgep de Granby Haute-Yamaska,Canada,1398127
http://www.wikidata.org/entity/Q107608558,romania-muzical.ro,Romania,1552870
http://www.wikidata.org/entity/Q108029164,RomaniaCurata.ro,Romania,1570239
http://www.wikidata.org/entity/Q627332,Arbeitsamt der Deutschsprachigen Gemeinschaft,Belgium,1493232
http://www.wikidata.org/entity/Q17060756,The Hartlepool Post,United Kingdom,1486544
http://www.wikidata.org/entity/Q2945710,Q2945710,France,1485401
http://www.wikidata.org/entity/Q5380037,Ensogo,Thailand,1577038
http://www.wikidata.org/entity/Q29785218,InfoPrice,Brazil,1580774
http://www.wikidata.org/entity/Q1286474,Magnet-Schultz,Germany,1602518
http://www.wikidata.org/entity/Q7505697,Shuttle Japan,Japan,1671534
http://www.wikidata.org/entity/Q30349249,Bon pour la tﾃｪte,Switzerland,1618541
http://www.wikidata.org/entity/Q1608210,Kaisergames,Germany,1642128
http://www.wikidata.org/entity/Q3488916,Sogetel,Canada,1684440
http://www.wikidata.org/entity/Q272558,Novosibirsk Metro,Russia,1759267
http://www.wikidata.org/entity/Q1604515,Help ・・ Hilfe zur Selbsthilfe,Germany,1761251
http://www.wikidata.org/entity/Q2635539,Gaikai,United States of America,1799277
http://www.wikidata.org/entity/Q2823733,Active Gaming Media,Japan,1817720
http://www.wikidata.org/entity/Q105002945,Teatral.ro,Romania,1728430
http://www.wikidata.org/entity/Q324232,Giordano Bruno Foundation,Germany,1755604
http://www.wikidata.org/entity/Q31176332,Korean Dishes,North Korea,1765372
http://www.wikidata.org/entity/Q32217010,Oxford Bibliographies Online,United Kingdom,1768188
http://www.wikidata.org/entity/Q65922971,Mﾃｼnchen Wiki,Germany,1776081
http://www.wikidata.org/entity/Q106806915,cIMeC.Ro,Romania,1785866
http://www.wikidata.org/entity/Q84739990,Parked,United States of America,1822278
http://www.wikidata.org/entity/Q1361636,Aleo Solar,Germany,1831075
http://www.wikidata.org/entity/Q921208,Slovenian Armed Forces,Slovenia,1831850
http://www.wikidata.org/entity/Q56461996,War Memorials Online,United Kingdom,1865457
http://www.wikidata.org/entity/Q1660838,Alliance Sud,Switzerland,2024935
http://www.wikidata.org/entity/Q1877343,Lunapark21,Germany,2037192
http://www.wikidata.org/entity/Q13170810,40th Daytime Emmy Awards,United States of America,2107226
http://www.wikidata.org/entity/Q28662186,Q28662186,Germany,2037290
http://www.wikidata.org/entity/Q3069462,Sabelt,Italy,2196977
http://www.wikidata.org/entity/Q68966143,Three Decks,United Kingdom,2100823
http://www.wikidata.org/entity/Q107499269,Yorick,Romania,2202371
http://www.wikidata.org/entity/Q1573195,Q1573195,Germany,2202945
http://www.wikidata.org/entity/Q513278,Got Milk?,United States of America,2165438
http://www.wikidata.org/entity/Q988385,Metro City,People's Republic of China,2173404
http://www.wikidata.org/entity/Q4036181,Chronicles of Chaos,Canada,2296530
http://www.wikidata.org/entity/Q481459,Full Gospel Business Men's Fellowship International,United States of America,2120113
http://www.wikidata.org/entity/Q348394,Adam Mickiewicz Institute,Poland,2125809
http://www.wikidata.org/entity/Q15325,Rat-Man,Italy,2137427
http://www.wikidata.org/entity/Q5255025,Leaf Group,United States of America,2377368
http://www.wikidata.org/entity/Q7692134,techPresident,United States of America,2272788
http://www.wikidata.org/entity/Q3268546,Q3268546,Switzerland,2286923
http://www.wikidata.org/entity/Q1549866,Salvation Mountain,United States of America,2449676
http://www.wikidata.org/entity/Q778409,Arzamas Machine-Building Plant,Russia,2465839
http://www.wikidata.org/entity/Q2868948,Atempo,France,2480577
http://www.wikidata.org/entity/Q2296809,Socialtext,United States of America,2539330
http://www.wikidata.org/entity/Q844290,Sainte-Marie among the Hurons,Canada,2547790
http://www.wikidata.org/entity/Q867447,Linnean Society of London,United Kingdom,2233868
http://www.wikidata.org/entity/Q996314,Tﾃ・V Saarland,Germany,2253863
http://www.wikidata.org/entity/Q2328040,Q2328040,Austria,2563186
http://www.wikidata.org/entity/Q2249814,Vehicle Factory Jabalpur,India,2695588
http://www.wikidata.org/entity/Q2998469,Costume Designers Guild,United States of America,2664743
http://www.wikidata.org/entity/Q101348733,WikiZaglebie,Poland,2504695
http://www.wikidata.org/entity/Q1111071,Porto Conte Regional Natural Park,Italy,2663050
http://www.wikidata.org/entity/Q667256,HAG,Switzerland,2733388
http://www.wikidata.org/entity/Q16994583,GSM Nation,United States of America,2753232
http://www.wikidata.org/entity/Q1410527,War Resisters League,United States of America,2566778
http://www.wikidata.org/entity/Q17016617,Northern Ireland Social and Political Archive,United Kingdom,2598487
http://www.wikidata.org/entity/Q1376154,Putin Must Go,Russia,2827258
http://www.wikidata.org/entity/Q2403295,Tenaska Energy,United States of America,2835381
http://www.wikidata.org/entity/Q6916733,Most Awesomest Thing Ever,United States of America,2846353
http://www.wikidata.org/entity/Q1319722,Thomas Hine & Co.,France,2847224
http://www.wikidata.org/entity/Q5296888,DontDateHimGirl.com,United States of America,2788982
http://www.wikidata.org/entity/Q268878,Nymphenburg Porcelain Manufactory,Germany,2820677
http://www.wikidata.org/entity/Q1471161,Imperial Brands,United Kingdom,3040172
http://www.wikidata.org/entity/Q110168688,Suze.net,United States of America,2852270
http://www.wikidata.org/entity/Q1718357,KACO Dichtungswerke,Germany,2910532
http://www.wikidata.org/entity/Q28493296,Metronews,France,3317243
http://www.wikidata.org/entity/Q105026872,cinefan.ro,Romania,3172052
http://www.wikidata.org/entity/Q707579,Korea Computer Center,North Korea,2917748
http://www.wikidata.org/entity/Q2998968,Coup de cﾅ・ur francophone,Canada,2932273
http://www.wikidata.org/entity/Q3089330,Q3089330,France,3239050
http://www.wikidata.org/entity/Q1376154,Putin Must Go,Russia,3077986
http://www.wikidata.org/entity/Q30281883,Instituto de Nutricion e Higiene de los Alimentos,Cuba,3079780
http://www.wikidata.org/entity/Q2372138,National Labour Council,Belgium,3126389
http://www.wikidata.org/entity/Q109567634,Avanti Cinema,India,3378774
http://www.wikidata.org/entity/Q3284627,Malta Freeport,Malta,3380505
http://www.wikidata.org/entity/Q1275052,ELBA,Germany,3507949
http://www.wikidata.org/entity/Q3220473,Q3220473,France,3453083
http://www.wikidata.org/entity/Q1700423,Kiddinx,Germany,3161394
http://www.wikidata.org/entity/Q7170674,Personera,South Africa,3429396
http://www.wikidata.org/entity/Q2717217,Modenas,Malaysia,3429742
http://www.wikidata.org/entity/Q1185853,Democratic Media Holdings,Namibia,3444140
http://www.wikidata.org/entity/Q9031754,MeriStation,Spain,3576656
http://www.wikidata.org/entity/Q2155145,Dance Valley,Netherlands,3582415
http://www.wikidata.org/entity/Q954536,Jerusalem Foundation,United States of America,3602820
http://www.wikidata.org/entity/Q5926670,Hub Culture,People's Republic of China,3682616
http://www.wikidata.org/entity/Q1089454,Mountain Lakes,United States of America,3877351
http://www.wikidata.org/entity/Q848977,Harland and Wolff,United Kingdom,3737841
http://www.wikidata.org/entity/Q5099111,Chilltime,Portugal,3750709
http://www.wikidata.org/entity/Q3041974,Dynamic Planning,Japan,3784830
http://www.wikidata.org/entity/Q16952856,Mixcrate,Kenya,4056411
http://www.wikidata.org/entity/Q20657411,Miss Nederland Universe,Netherlands,3995390
http://www.wikidata.org/entity/Q3092237,Uruguayan Basketball Federation,Uruguay,3831639
http://www.wikidata.org/entity/Q7804964,Time Cube,United States of America,3842440
http://www.wikidata.org/entity/Q12697551,Q12697551,Malaysia,4100846
http://www.wikidata.org/entity/Q4764483,Aniboom,Israel,4104957
http://www.wikidata.org/entity/Q821498,Berlin Energy Agency,Germany,4237000
http://www.wikidata.org/entity/Q833296,Desitin Arzneimittel GmbH,Germany,4346002
http://www.wikidata.org/entity/Q43082284,DisneyNow,United States of America,4336198
http://www.wikidata.org/entity/Q1356846,Q1356846,Germany,4064693
http://www.wikidata.org/entity/Q2994148,Conseil national de l'information statistique,France,4070245
http://www.wikidata.org/entity/Q703982,Q703982,Germany,4087614
http://www.wikidata.org/entity/Q1299189,Egyptian German Automotive Company,Egypt,4383080
http://www.wikidata.org/entity/Q1755705,Pfadfinderbund Weltenbummler (Scouts' Association Weltenbummler),Germany,4407674
http://www.wikidata.org/entity/Q310246,Me2day,South Korea,4472170
http://www.wikidata.org/entity/Q659707,Tchoukball,Switzerland,4489588
http://www.wikidata.org/entity/Q1865074,Literar-Mechana,Austria,4510659
http://www.wikidata.org/entity/Q2295953,Foras na Gaeilge,Republic of Ireland,4863350
http://www.wikidata.org/entity/Q3091859,Fﾃｩdﾃｩration Franﾃｧaise des Artistes Prestidigitateurs,France,4937707
http://www.wikidata.org/entity/Q1270582,Villa rustica of Yarchester,United Kingdom,4991249
http://www.wikidata.org/entity/Q2219348,Myasishchev Design Bureau,Russia,4717815
http://www.wikidata.org/entity/Q2939782,Q2939782,Serbia,5368826
http://www.wikidata.org/entity/Q2052068,Parco naturale dell'Adamello,Italy,5384861
http://www.wikidata.org/entity/Q1114760,Zorya-Mashproekt,Ukraine,5303122
http://www.wikidata.org/entity/Q1262718,Duart Castle,United Kingdom,5325830
http://www.wikidata.org/entity/Q11883626,Muxlim,Finland,5394991
http://www.wikidata.org/entity/Q1203165,German International School Jakarta,Indonesia,5477863
http://www.wikidata.org/entity/Q1040272,Monkey X,New Zealand,5400150
http://www.wikidata.org/entity/Q28729293,Q28729293,Germany,5481375
http://www.wikidata.org/entity/Q1630522,TatNeft Arena,Russia,5384986
http://www.wikidata.org/entity/Q1974912,Apranga,Lithuania,5385291
http://www.wikidata.org/entity/Q3152419,Q3152419,France,5516506
http://www.wikidata.org/entity/Q4028211,Q4028211,Russia,5526807
http://www.wikidata.org/entity/Q2982351,Colas Rail,France,5622877
http://www.wikidata.org/entity/Q865835,Birra Korﾃｧa,Albania,5611079
http://www.wikidata.org/entity/Q3156869,Q3156869,France,5649813
http://www.wikidata.org/entity/Q7251159,Protagonize,Canada,5658487
http://www.wikidata.org/entity/Q277630,A&P Group,United Kingdom,5844085
http://www.wikidata.org/entity/Q6680264,Lore,United States of America,5964047
http://www.wikidata.org/entity/Q1204857,Deutscher Forstverein,Germany,6089618
http://www.wikidata.org/entity/Q107632427,Cuvﾃ｢ntul Libertﾄ・ﾅ｣ii,Romania,5895711
http://www.wikidata.org/entity/Q3225224,Q3225224,Belgium,6458534
http://www.wikidata.org/entity/Q457869,Federal Assembly of the Russian Federation,Russia,6253708
http://www.wikidata.org/entity/Q2385843,Festival de musique de La Chaise-Dieu,France,6730546
http://www.wikidata.org/entity/Q1601652,Hela Gewﾃｼrzwerk Hermann Laue,Germany,6703449
http://www.wikidata.org/entity/Q2598473,Xtreme Fighting Championships,United States of America,6263285
http://www.wikidata.org/entity/Q5710583,Ateneo de Cﾃｳrdoba,Spain,7376422
http://www.wikidata.org/entity/Q652774,San Nicasio,Spain,7090494
http://www.wikidata.org/entity/Q919566,Where's Willy?,Canada,7426094
http://www.wikidata.org/entity/Q1120177,Agglomeration community of Pays de Saint-Malo,France,6935681
http://www.wikidata.org/entity/Q607381,Aqaba Railway Company,Jordan,7365832
http://www.wikidata.org/entity/Q1507630,La Naciﾃｳn,Argentina,7551349
http://www.wikidata.org/entity/Q946058,Armenian Nuclear Power Plant,Armenia,7924672
http://www.wikidata.org/entity/Q16927995,Spire,United States of America,7901301
http://www.wikidata.org/entity/Q1254065,San Mateo Studio,United States of America,7591106
http://www.wikidata.org/entity/Q2424573,"National and University Library ""St. Kliment of Ohrid""",North Macedonia,7649218
http://www.wikidata.org/entity/Q1916565,Medizinische Monatsschrift fﾃｼr Pharmazeuten,Germany,7688287
http://www.wikidata.org/entity/Q108350704,artLine.ro,Romania,8068203
http://www.wikidata.org/entity/Q2594764,Q2594764,Germany,8144880
http://www.wikidata.org/entity/Q1046215,Production Baobab,Japan,8225638
http://www.wikidata.org/entity/Q22032129,Paarfieber,Germany,8314899
http://www.wikidata.org/entity/Q1629595,Wasserstraﾃ・en- und Schifffahrtsamt Oder-Havel,Germany,8374550
http://www.wikidata.org/entity/Q29558898,Davao Eagle Online,Philippines,8571700
http://www.wikidata.org/entity/Q2059890,Intercitﾃｩs de nuit,France,8768135
http://www.wikidata.org/entity/Q5796550,Cﾃｭrculo de Escritores Cinematogrﾃ｡ficos,Spain,8933356
http://www.wikidata.org/entity/Q5136245,Club Fonograma,United States of America,9223399
http://www.wikidata.org/entity/Q3127445,Haricots tarbais,France,9242101
http://www.wikidata.org/entity/Q105026872,cinefan.ro,Romania,9896389
http://www.wikidata.org/entity/Q100588049,Filmdagbok,Norway,8809467
http://www.wikidata.org/entity/Q1921532,KC Antilopen,Netherlands,8831961
http://www.wikidata.org/entity/Q28726027,Romanian Ornithological Society,Romania,9461844
http://www.wikidata.org/entity/Q688366,Gumpert,Germany,9630632
http://www.wikidata.org/entity/Q2994346,Walloon Region Economic and Social Council,Belgium,9692177
http://www.wikidata.org/entity/Q16985129,HowTo.tv,United Kingdom,9305083
http://www.wikidata.org/entity/Q2972519,Cypress Hills Cemetery,United States of America,9313499
http://www.wikidata.org/entity/Q153301,WestLB,Germany,9368611
http://www.wikidata.org/entity/Q3228494,Petit Train de Saint-Trojan,France,9377653
http://www.wikidata.org/entity/Q1202935,German Association of Orthopaedics and Orthopaedic Surgery,Germany,9392813
http://www.wikidata.org/entity/Q20880907,Web Thrift Store,United States of America,10674694
http://www.wikidata.org/entity/Q2829376,Al Mazar Commercial Centre,Morocco,10802259
http://www.wikidata.org/entity/Q105002945,Teatral.ro,Romania,9984507
http://www.wikidata.org/entity/Q61081250,CinemaRX,Romania,10031177
http://www.wikidata.org/entity/Q7305620,Redding News Review,United States of America,10072866
http://www.wikidata.org/entity/Q1009008,Federal Association of the German Security and Defence Industry,Germany,10075842
