,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
60,Azerbaijan,79,Nezami Ganjavi,http://www.wikidata.org/entity/Q234908,wd:Q234908,433760,Romantic epic poet in Azerbaijani literature,"Nizami Ganjavi (Persian: نظامی گنجوی, romanized: Niẓāmī Ganjavī, lit. 'Niẓāmī of Ganja') (c. 1141–1209), Nizami Ganje'i, Nizami, or Nezāmi, whose formal name was Jamal ad-Dīn Abū Muḥammad Ilyās ibn-Yūsuf ibn-Zakkī, was a 12th-century Persian Sunni Muslim poet. Nezāmi is considered the greatest romantic epic poet in Persian literature, who brought a colloquial and realistic style to the Persian epic.  His heritage is widely appreciated and shared by Afghanistan, Republic of Azerbaijan, Iran, the Kurdistan region and Tajikistan.",https://en.wikipedia.org/wiki/Nizami_Ganjavi
61,Bahrain,41,Isaac of Nineveh,http://www.wikidata.org/entity/Q462966,wd:Q462966,2536383,Eastern Orthodox saint,"Isaac of Nineveh (Syriac: ܡܪܝ ܐܝܣܚܩ ܕܢܝܢܘܐ; Arabic: إسحاق النينوي Ishaq an-Naynuwī; Greek: Ἰσαὰκ Σῦρος; c. 613 – c. 700), also remembered as Saint Isaac the Syrian, Abba Isaac, Isaac Syrus and Isaac of Qatar, was a 7th-century Church of the East Syriac Christian bishop and theologian best remembered for his written works on Christian asceticism. He is regarded as a saint in the Assyrian Church of the East, the Catholic churches (Chaldean Catholic, Syro-Malabar Church), Oriental Orthodoxy and Eastern Orthodox tradition. His feast day falls, together with 4th-century theologian and hymnographer St. Ephrem the Syrian, on January 28.",https://en.wikipedia.org/wiki/Isaac_of_Nineveh
70,Bangladesh,35,atisha,http://www.wikidata.org/entity/Q320150,wd:Q320150,197866,Indian Buddhist scholar,"Atiśa Dīpankara Śrījñāna (982–1054) was a Buddhist religious leader and master. He is generally associated with his work carried out at the Vikramshila monastery in Bihar. He was one of the major figures in the spread of 11th-century Mahayana and Vajrayana Buddhism in Asia and inspired Buddhist thought from Tibet to Sumatra. He is recognised as one of the greatest figures of medieval Buddhism. Atiśa's chief disciple, Dromtön, was the founder of the Kadam school, one of the New Translation schools of Tibetan Buddhism, later supplanted by the Gelug tradition in the 14th century, adopting its teachings and absorbing its monasteries.In 2004, Atiśa was ranked 18th in the BBC's poll of the greatest Bengalis of all time.",https://en.wikipedia.org/wiki/Ati%C5%9Ba
77,Barbados,25,Stede Bonnet,http://www.wikidata.org/entity/Q444908,wd:Q444908,1290566,early 18th-century Barbadian pirate,"Stede Bonnet (1688 – 10 December 1718) was an early eighteenth-century Barbadian pirate, sometimes called ""The Gentleman Pirate"" because he was a moderately wealthy land-owner before turning to a life of crime. Bonnet was born into a wealthy English family on the island of Barbados, and inherited the family estate after his father's death in 1694. In 1709, he married Mary Allamby, and engaged in some level of militia service. Because of marital problems, and despite his lack of sailing experience, Bonnet decided he should turn to piracy in the summer of 1717. He bought a sailing vessel, named it Revenge, and travelled with his paid crew along the Eastern Seaboard of what is now the United States, capturing other vessels and burning other Barbadian ships.
Bonnet set sail for Nassau in the Bahamas, to the haven for pirates known as the ""pirates' republic"", but he was seriously wounded en route during an encounter with a Spanish warship. After arriving in Nassau, Bonnet met Edward Teach, the infamous pirate Blackbeard. Incapable of leading his crew, Bonnet temporarily ceded his ship's command to Blackbeard. Before separating in December 1717, Blackbeard and Bonnet plundered and captured merchant ships along the East Coast. After Bonnet failed to capture the Protestant Caesar, his crew abandoned him to join Blackbeard aboard the Queen Anne's Revenge. Bonnet stayed on Blackbeard's ship as a guest, and did not command a crew again until summer 1718, when he was pardoned by North Carolina governor Charles Eden and received clearance to go privateering against Spanish shipping. Bonnet was tempted to resume his piracy but did not want to lose his pardon, so he adopted the alias ""Captain Thomas"" and changed his ship's name to Royal James. He had returned to piracy by July 1718.
In August 1718, Bonnet anchored Royal James on an estuary of the Cape Fear River to careen and repair the ship. In late August and September, Colonel William Rhett, with the authorization of South Carolina's governor Robert Johnson, led a naval expedition against pirates on the river. Rhett and Bonnet's men engaged in combat for hours, but the outnumbered pirates ultimately surrendered. Rhett arrested the pirates and brought them to Charles Town in early October. Bonnet escaped on 24 October, but was recaptured on Sullivan's Island. On 10 November, Bonnet was brought to trial and charged with two acts of piracy. Judge Nicholas Trott sentenced Bonnet to death. Bonnet wrote to Governor Johnson to ask for clemency, but Johnson endorsed the judge's decision, and Bonnet was hanged in Charles Town on 10 December 1718.

",https://en.wikipedia.org/wiki/Stede_Bonnet
78,Belarus,119,Adam Mickiewicz,http://www.wikidata.org/entity/Q79822,wd:Q79822,158252,"Polish national poet, dramatist, essayist, publicist, translator, and political activist (1798-1855)","Adam Bernard Mickiewicz ([mit͡sˈkʲɛvit͡ʂ] (listen); 24 December 1798 – 26 November 1855) was a Polish poet, dramatist, essayist, publicist, translator and political activist. He is regarded as national poet in Poland, Lithuania and Belarus. A principal figure in Polish Romanticism, he is one of Poland's ""Three Bards"" (Polish: Trzej Wieszcze) and is widely regarded as Poland's greatest poet. He is also considered one of the greatest Slavic and European poets and has been dubbed a ""Slavic bard"". A leading Romantic dramatist, he has been compared in Poland and Europe to Byron and Goethe.He is known chiefly for the poetic drama Dziady (Forefathers' Eve) and the national epic poem Pan Tadeusz. His other influential works include Konrad Wallenrod and Grażyna. All these served as inspiration for uprisings against the three imperial powers that had partitioned the Polish–Lithuanian Commonwealth out of existence.
Mickiewicz was born in the Russian-partitioned territories of the former Grand Duchy of Lithuania, which had been part of the Polish–Lithuanian Commonwealth, and was active in the struggle to win independence for his home region.  After, as a consequence, spending five years exiled to central Russia, in 1829 he succeeded in leaving the Russian Empire and, like many of his compatriots, lived out the rest of his life abroad.  He settled first in Rome, then in Paris, where for a little over three years he lectured on Slavic literature at the Collège de France.  He died, probably of cholera, at Istanbul in the Ottoman Empire, where he had gone to help organize Polish forces to fight Russia in the Crimean War.
In 1890, his remains were repatriated from Montmorency, Val-d'Oise, in France, to Wawel Cathedral in Kraków, Poland.",https://en.wikipedia.org/wiki/Adam_Mickiewicz
82,Belgium,113,"Charles V, Holy Roman Emperor",http://www.wikidata.org/entity/Q32500,wd:Q32500,70716,Holy Roman Emperor and King (1500–1558),"Charles V (24 February 1500 – 21 September 1558) was Holy Roman Emperor and Archduke of Austria from 1519 to 1556, King of Spain (Castile and Aragon) from 1516 to 1556, and Lord of the Netherlands as titular Duke of Burgundy from 1506 to 1555. As he was head of the rising House of Habsburg during the first half of the 16th century, his dominions in Europe included the Holy Roman Empire, extending from Germany to northern Italy with direct rule over the Austrian hereditary lands and the Burgundian Low Countries, and the Kingdom of Spain with its southern Italian possessions of Naples, Sicily, and Sardinia. Furthermore, he oversaw both the continuation of the long-lasting Spanish colonization of the Americas and the short-lived German colonization of the Americas. The personal union of the European and American territories of Charles V was the first collection of realms labelled ""the empire on which the Sun never sets"".Charles was born in the County of Flanders to Philip of Habsburg (son of Maximilian I of Habsburg and Mary of Burgundy) and Joanna of Trastámara (daughter of Isabella I of Castile and Ferdinand II of Aragon, the Catholic Monarchs of Spain). The ultimate heir of his four grandparents, Charles inherited all of his family dominions at a young age. After the death of Philip in 1506, he inherited the Burgundian states originally held by his paternal grandmother Mary. In 1516, inheriting the dynastic union formed by his maternal grandparents Isabella I and Ferdinand II, he became king of Spain as co-monarch of the Spanish kingdoms with his mother. The Spanish possessions at his accession also included the Castilian West Indies and the Aragonese kingdoms of Naples, Sicily and Sardinia. At the death of his paternal grandfather Maximilian in 1519, he inherited Austria and was elected to succeed him as Holy Roman Emperor. He adopted the Imperial name of Charles V as his main title, and styled himself as a new Charlemagne.Charles V revitalized the medieval concept of universal monarchy and spent most of his life defending the integrity of the Holy Roman Empire from the Protestant Reformation, the expansion of the Ottoman Empire, and a series of wars with France. With no fixed capital city, he made 40 journeys, travelling from country to country; he spent a quarter of his reign on the road. The imperial wars were fought by German Landsknechte, Spanish tercios, Burgundian knights, and Italian condottieri. Charles V borrowed money from German and Italian bankers and, in order to repay such loans, he relied on the proto-capitalist economy of the Low Countries and on the flows of gold and especially silver from South America to Spain, which caused widespread inflation. He ratified the Spanish conquest of the Aztec and Inca empires by the Spanish conquistadores Hernán Cortés and Francisco Pizarro, as well as the establishment of Klein-Venedig by the German Welser family in search of the legendary El Dorado. In order to consolidate power in his early reign, Charles overcame two Spanish insurrections (the Comuneros' Revolt and Brotherhoods' Revolt) and two German rebellions (the Knights' Revolt and Great Peasants' Revolt).
Crowned King in Germany, Charles sided with Pope Leo X and declared Martin Luther an outlaw at the Diet of Worms (1521). The same year, Francis I of France, surrounded by the Habsburg possessions, started a conflict in Lombardy that lasted until the Battle of Pavia (1525), which led to the French king's temporary imprisonment. The Protestant affair re-emerged in 1527 as Rome was sacked by an army of Charles's mutinous soldiers, largely of Lutheran faith. After his forces left the Papal States, Charles V defended Vienna from the Turks and obtained a coronation as King of Italy and Holy Roman Emperor from Pope Clement VII. In 1535, he annexed the vacant Duchy of Milan and captured Tunis. Nevertheless, the loss of Buda during the struggle for Hungary and the Algiers expedition in the early 1540s frustrated his anti-Ottoman policies. Meanwhile, Charles V had come to an agreement with Pope Paul III for the organisation of the Council of Trent (1545). The refusal of the Lutheran Schmalkaldic League to recognize the council's validity led to a war, won by Charles V with the imprisonment of the Protestant princes. However, Henry II of France offered new support to the Lutheran cause and strengthened a close alliance with the sultan Suleiman the Magnificent, the ruler of the Ottoman Empire since 1520.
Ultimately, Charles V conceded the Peace of Augsburg and abandoned his multi-national project with a series of abdications in 1556 that divided his hereditary and imperial domains between the Spanish Habsburgs headed by his son Philip II of Spain and the Austrian Habsburgs headed by his brother Ferdinand, who had been archduke of Austria in Charles's name since 1521 and the designated successor as emperor since 1531. The Duchy of Milan and the Habsburg Netherlands were also left in personal union to the king of Spain, although initially also belonging to the Holy Roman Empire. The two Habsburg dynasties remained allied until the extinction of the Spanish line in 1700. In 1557, Charles retired to the Monastery of Yuste in Extremadura and died there a year later.","https://en.wikipedia.org/wiki/Charles_V,_Holy_Roman_Emperor"
102,Belize,6,Emmett Wilson,http://www.wikidata.org/entity/Q1338739,wd:Q1338739,10235018,American politician (1882-1918),"Emmett Wilson (September 17, 1882 – May 29, 1918) was a United States Representative from Florida. He was the grandson of Augustus Emmett Maxwell. Wilson was born during the temporary residence of his parents at Belize City, British Honduras.
Wilson moved with his parents to Chipley, Florida where he attended the public schools and Florida State College at Tallahassee, Florida. He was employed as a railroad telegrapher and later as a stenographer and was graduated from the law department of the Stetson University at DeLand in 1904. Admitted to the bar the same year, he commenced practice in Marianna, Florida. He later moved to Pensacola, Florida in 1906 and continued the practice of law.
Wilson was appointed assistant United States attorney for the northern district of Florida February 1, 1907, and United States attorney for the same district October 7, 1907. He held the position until March 1909. He was the state’s attorney for the first judicial circuit of Florida 1911-1913 and was elected as a Democrat to the Sixty-third and Sixty-fourth Congresses (March 4, 1913 – March 3, 1917). He was an unsuccessful candidate for renomination in 1916. After leaving Congress, he resumed the practice of law in Pensacola, Florida and died there in 1918. He was buried in St. John’s Cemetery.",https://en.wikipedia.org/wiki/Emmett_Wilson
104,Benin,19,Béhanzin,http://www.wikidata.org/entity/Q2366953,wd:Q2366953,72458,king of Dahomey,"Béhanzin (c. 1845 – 10 December 1906) is considered the eleventh (if Adandozan is not counted) King of Dahomey, modern-day Republic of Benin.  Upon taking the throne, he changed his name from Kondo.",https://en.wikipedia.org/wiki/B%C3%A9hanzin
106,Bhutan,12,Pema Lingpa,http://www.wikidata.org/entity/Q1414217,wd:Q1414217,4114616,Saint and siddha of the Nyingma school of Tibetan Buddhism,"Pema Lingpa or Padma Lingpa (Tibetan: པདྨ་གླིང་པ་, Wylie: pad+ma gling pa, 1450–1521) was a Bhutanese saint and siddha of the Nyingma school of Tibetan Buddhism. He is considered a terchen or ""preeminent tertön"" (Wylie: gter chen, discoverer of spiritual treasures) and is considered to be foremost of the ""Five Tertön Kings"" (Wylie: gter ston rgyal po lnga). In the history of the Nyingma school in Bhutan, Pema Lingpa is second only in importance to Padmasambhava.",https://en.wikipedia.org/wiki/Pema_Lingpa
107,Bolivia,157,Simón Bolívar,http://www.wikidata.org/entity/Q8605,wd:Q8605,55917,"Venezuelan military and political leader, protagonist of the Spanish-American emancipation against the Spanish Empire (1783-1830)","Simón José Antonio de la Santísima Trinidad Bolívar y Ponte Palacios y Blanco (English:  BOL-iv-ər, -⁠ar, also US:  BOH-liv-ar, Spanish: [siˈmom boˈliβaɾ] (listen); 24 July 1783 – 17 December 1830), also colloquially as El Libertador, or Liberator of America, was a Venezuelan military and political leader who led what are currently the countries of Colombia, Venezuela, Ecuador, Panama, Peru, and Bolivia to independence from the Spanish Empire.
Bolívar was born in Caracas into a wealthy family and, as was common for heirs of upper-class families in his day, was sent to be educated abroad at a young age, arriving in Spain when he was 16 and later moving to France. While in Europe he was introduced to the ideas of the Enlightenment, which later motivated him to overthrow the reigning Spanish in colonial South America. Taking advantage of the disorder in Spain prompted by the Peninsular War, Bolívar began his campaign for independence in 1808. The campaign for the independence of Colombia (Gran Colombia—later New Granada) was consolidated with the victory at the Battle of Boyacá on 7 August 1819. He established an organized national congress within three years. Despite a number of hindrances, including the arrival of an unprecedentedly large Spanish expeditionary force, the revolutionaries eventually prevailed, culminating in the victory at the Battle of Carabobo in 1821, which effectively made Venezuela an independent country.
Following this triumph over the Spanish monarchy, Bolívar participated in the foundation of the first union of independent nations in Latin America, Gran Colombia, of which he was president from 1819 to 1830. Through further military campaigns, he ousted Spanish rulers from Ecuador, Peru, and Bolivia, the last of which was named after him. He was simultaneously president of Gran Colombia (present-day Venezuela, Colombia, Panama and Ecuador), Peru, and Bolivia, but soon after, his second-in-command, Antonio José de Sucre, was appointed president of Bolivia. Bolívar aimed at a strong and united Spanish America able to cope not only with the threats emanating from Spain and the European Holy Alliance but also with the emerging power of the United States. At the peak of his power, Bolívar ruled over a vast territory from the Argentine border to the Caribbean Sea.
Bolívar is viewed as a national icon in much of modern South America, and is considered one of the great heroes of the Hispanic independence movements of the early 19th century, along with José de San Martín, Francisco de Miranda and others. Towards the end of his life, Bolívar despaired of the situation in his native region, with the famous quote ""all who served the revolution have plowed the sea"".: 450  In an address to the Constituent Congress of the Republic of Colombia, Bolívar stated ""Fellow citizens! I blush to say this: Independence is the only benefit we have acquired, to the detriment of all the rest.""",https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar
108,Bosnia and Herzegovina,92,Gavrilo Princip,http://www.wikidata.org/entity/Q80492,wd:Q80492,13010,Bosnian assassin,"Gavrilo Princip (Serbian Cyrillic: Гаврило Принцип, pronounced [ɡǎʋrilo prǐntsip]; 25 July 1894 – 28 April 1918) was a Bosnian Serb student who assassinated Archduke Franz Ferdinand of Austria and his wife Sophie, Duchess of Hohenberg, in Sarajevo on 28 June 1914.
Princip was born in western Bosnia to a poor Serb peasant family. At the age of 13 he was sent to Sarajevo, the capital of Austrian-occupied Bosnia, to study at the Merchants’ School before transferring to the gymnasium where he became politically aware. In 1911, he joined Young Bosnia, a secret local society aiming to free Bosnia from Austrian rule and achieve the unification of the South Slavs. After attending anti-Austrian demonstrations in Sarajevo he was expelled from school and walked to Belgrade, Serbia to continue his education. During the First Balkan War Princip traveled to Southern Serbia to volunteer with the Serbian army's irregular forces fighting against the Ottoman Empire but was rejected for being too small and weak. 
In 1913, following the unexpected success of the Serbians in the war against the Ottomans, the Austrian military governor of Bosnia declared a state of emergency, dissolved the parliament, imposed martial rule and banned all Serbian public, cultural, and educational societies. Inspired by a spate of assassination attempts against Imperial officials by Slavic nationalists and anarchists, Princip convinced two other young Bosnians to join a plot to assassinate the heir to the Habsburg Empire during his announced visit to Sarajevo. The Black Hand, a Serbian secret society with ties to Serbian military intelligence, provided the conspirators with weapons and training before facilitating their re-entry into Bosnia.
On Sunday 28 June 1914 during the royal couple's visit to Sarajevo, the then teenager Princip mortally wounded both Franz Ferdinand and his wife Sophie after firing a pistol into their convertible car that had unexpectedly stopped 5 feet (1.5 m) from him. Princip was arrested immediately and tried alongside twenty-four others, all Bosnians and thus Austro-Hungarian subjects. At his trial, Princip stated: ""I am a Yugoslav nationalist, aiming for the unification of all Yugoslavs, and I do not care what form of state, but it must be free from Austria."" Princip was spared the death penalty because of his age (19) and sentenced to twenty years in prison. He was imprisoned at the Terezín fortress. The Serbian government itself did not inspire the assassination but the Austrian Foreign Office and Army used the murders as an excuse for a preventive war which led directly to World War I.
Princip died on 28 April 1918 from tuberculosis exacerbated by poor prison conditions which had already caused the loss of his right arm.",https://en.wikipedia.org/wiki/Gavrilo_Princip
109,Botswana,6,Negro of Banyoles,http://www.wikidata.org/entity/Q3776851,wd:Q3776851,13925120,Taxidermied human,"The Negro of Banyoles (Catalan: negre de Banyoles, Spanish: negro de Banyoles) was a controversial piece of taxidermy of a San individual, which used to be a major attraction in the Darder Museum of Banyoles (Catalonia, Spain). In 2000, the remains of the man were sent to Botswana for burial.",https://en.wikipedia.org/wiki/Negro_of_Banyoles
111,Brazil,68,Pedro II of Brazil,http://www.wikidata.org/entity/Q156774,wd:Q156774,81473,"Emperor of Brazil (1831-1889), (b.1825-d.1891)","Dom Pedro II (2 December 1825 – 5 December 1891), nicknamed ""the Magnanimous"" (Portuguese: O Magnânimo), was the second and last monarch of the Empire of Brazil, reigning for over 58 years. He was born in Rio de Janeiro, the seventh child of Emperor Dom Pedro I of Brazil and Empress Dona Maria Leopoldina and thus a member of the Brazilian branch of the House of Braganza. His father's abrupt abdication and departure to Europe in 1831 left the five-year-old as emperor and led to a grim and lonely childhood and adolescence, obliged to spend his time studying in preparation for rule. His experiences with court intrigues and political disputes during this period greatly affected his later character; he grew into a man with a strong sense of duty and devotion toward his country and his people, yet increasingly resentful of his role as monarch.
Pedro II inherited an empire on the verge of disintegration, but he turned Brazil into an emerging power in the international arena. The nation grew to be distinguished from its Hispanic neighbors on account of its political stability, zealously guarded freedom of speech, respect for civil rights, vibrant economic growth, and form of government—a functional representative parliamentary monarchy. Brazil was also victorious in the Platine War, the Uruguayan War, and the Paraguayan War, as well as prevailing in several other international disputes and domestic tensions. Pedro II steadfastly pushed through the abolition of slavery despite opposition from powerful political and economic interests. A savant in his own right, the Emperor established a reputation as a vigorous sponsor of learning, culture, and the sciences, and he won the respect and admiration of people such as Charles Darwin, Victor Hugo, and Friedrich Nietzsche, and was a friend to Richard Wagner, Louis Pasteur, and Henry Wadsworth Longfellow, among others.
There was no desire for a change in the form of government among most Brazilians, but the Emperor was overthrown in a sudden coup d'état that had almost no support outside a clique of military leaders who desired a form of republic headed by a dictator. Pedro II had become weary of emperorship and despaired over the monarchy's future prospects, despite its overwhelming popular support. He did not allow his ouster to be opposed and did not support any attempt to restore the monarchy. He spent the last two years of his life in exile in Europe, living alone on very little money.
The reign of Pedro II thus came to an unusual end—he was overthrown while highly regarded by the people and at the pinnacle of his popularity, and some of his accomplishments were soon brought to naught as Brazil slipped into a long period of weak governments, dictatorships, and constitutional and economic crises. The men who had exiled him soon began to see in him a model for the Brazilian republic. A few decades after his death, his reputation was restored and his remains were returned to Brazil with celebrations nationwide. Historians have regarded the Emperor in an extremely positive light and several have ranked him as the greatest Brazilian.",https://en.wikipedia.org/wiki/Pedro_II_of_Brazil
114,Brunei,15,Muhammad Shah of Brunei,http://www.wikidata.org/entity/Q2658398,wd:Q2658398,10531976,Sultan of Brunei,"Muhammad Shah (born Awang Alak Betatar) established the Sultanate of Brunei and was its first sultan, possibly from 1363 to 1402. The genealogy of Muhammad Shah is unclear, and is based on several historical sources and legends.",https://en.wikipedia.org/wiki/Muhammad_Shah_of_Brunei
